Feature,Importance
Route_ID_3639,0.0011422825
Route_ID_2616,0.0011409282
Route_ID_800,0.0011406302
Route_ID_8915,0.0011240508
Route_ID_287,0.001123345
Route_ID_9789,0.0011159092
Route_ID_3121,0.0011141734
Route_ID_6831,0.0011079488
Route_ID_4035,0.0011072906
Route_ID_5805,0.0011042409
Route_ID_1016,0.0011040928
Route_ID_2540,0.0011008056
Route_ID_770,0.0010975419
Route_ID_1316,0.0010959902
Route_ID_2643,0.0010954498
Route_ID_1786,0.0010932742
Route_ID_4906,0.0010873801
Route_ID_1209,0.0010830536
Route_ID_1519,0.0010801404
Route_ID_241,0.001076109
Route_ID_1720,0.0010680519
Route_ID_478,0.0010608812
Route_ID_5476,0.0010482271
Route_ID_1415,0.0010447326
Route_ID_1528,0.0010432458
Route_ID_2896,0.0010358384
Route_ID_2450,0.0010351074
Route_ID_1981,0.0010325498
Route_ID_5388,0.0010257117
Route_ID_2922,0.0010218222
Route_ID_4066,0.0010177172
Route_ID_1038,0.0010169874
Route_ID_97,0.0010166558
Route_ID_5524,0.0010161728
Route_ID_299,0.0010137412
Route_ID_5536,0.001005322
Route_ID_9042,0.000998568
Route_ID_147,0.0009972184
Route_ID_1789,0.0009964221
Route_ID_4825,0.0009952992
Route_ID_3221,0.0009906038
Route_ID_2748,0.0009832749
Route_ID_3050,0.0009827544
Route_ID_5362,0.0009809383
Route_ID_1583,0.0009804411
Route_ID_178,0.0009739563
Route_ID_1998,0.0009722057
Route_ID_4296,0.0009627329
Route_ID_2928,0.000961932
Route_ID_6256,0.0009618291
Route_ID_775,0.00096096116
Route_ID_999,0.00095593074
Route_ID_9756,0.00095439196
Route_ID_4004,0.0009456725
Route_ID_1523,0.0009449512
Route_ID_2792,0.0009435605
Route_ID_8253,0.0009429552
Route_ID_531,0.0009376524
Route_ID_4360,0.0009354216
Route_ID_807,0.00093472155
Route_ID_1589,0.00092876283
Route_ID_1194,0.00092632504
Route_ID_3685,0.0009248686
Route_ID_6375,0.00092319807
Route_ID_2152,0.00092197215
Route_ID_350,0.0009187806
Route_ID_748,0.00091443333
Route_ID_2835,0.0009096354
Route_ID_6578,0.00090698607
Route_ID_8457,0.0009052897
Route_ID_5408,0.0009045703
Route_ID_6709,0.00090292364
Route_ID_2408,0.0009026362
Route_ID_2178,0.0009009308
Route_ID_1211,0.0009006379
Route_ID_3218,0.0008994049
Route_ID_4810,0.00089902285
Route_ID_2216,0.00088930357
Route_ID_6005,0.0008855322
Route_ID_286,0.00088446727
Route_ID_1103,0.000882981
Route_ID_1256,0.0008807941
Route_ID_16,0.0008806543
Route_ID_1954,0.0008799403
Route_ID_3187,0.0008742105
Route_ID_1165,0.0008736651
Route_ID_871,0.0008728855
Route_ID_803,0.0008726398
Route_ID_1948,0.0008702334
Route_ID_7215,0.00086854066
Route_ID_2778,0.00086747546
Route_ID_2051,0.00086666504
Route_ID_840,0.00086443865
Route_ID_3513,0.0008621783
Route_ID_302,0.0008583412
Route_ID_1037,0.000856196
Route_ID_1410,0.00085397746
Route_ID_2211,0.0008530084
Route_ID_6722,0.00085187465
Route_ID_9027,0.00084809295
Route_ID_258,0.0008442226
Route_ID_5576,0.000840517
Route_ID_6545,0.00083407003
Route_ID_7398,0.00083371805
Route_ID_1970,0.0008309654
Route_ID_5049,0.0008308966
Route_ID_942,0.0008300845
Route_ID_1853,0.0008294208
Route_ID_1911,0.00082686247
Route_ID_3939,0.0008211828
Route_ID_2758,0.0008209033
Route_ID_509,0.00081905496
Route_ID_2556,0.00081374455
Route_ID_1091,0.0008103081
Route_ID_5106,0.00080974586
Route_ID_2270,0.0008083522
Route_ID_1946,0.0008025904
Route_ID_6058,0.00079866714
Route_ID_1882,0.00079814316
Route_ID_3599,0.000796249
Route_ID_1047,0.0007939964
Route_ID_5821,0.0007910411
Route_ID_679,0.0007906698
Route_ID_5636,0.0007897005
Route_ID_6409,0.0007887596
Route_ID_151,0.0007866867
Route_ID_2444,0.00078651804
Route_ID_3882,0.0007848585
Route_ID_594,0.00078087
Route_ID_5843,0.0007745299
Route_ID_761,0.0007739692
Route_ID_3025,0.0007736054
Route_ID_6899,0.0007723598
Route_ID_503,0.0007698505
Route_ID_2569,0.0007667795
Route_ID_2175,0.0007662943
Route_ID_3669,0.0007654611
Route_ID_2668,0.0007619984
Route_ID_2563,0.0007580108
Route_ID_883,0.0007574695
Route_ID_428,0.00075337355
Route_ID_473,0.0007469821
Route_ID_5698,0.00074243115
Route_ID_3588,0.0007408809
Route_ID_1267,0.00073819293
Route_ID_2241,0.0007340187
Route_ID_3237,0.0007336487
Route_ID_405,0.00073234696
Route_ID_1889,0.0007277436
Route_ID_177,0.0007277084
Route_ID_6466,0.0007194341
Route_ID_2323,0.0007159522
Route_ID_5532,0.0007157255
Route_ID_2136,0.0007105353
Route_ID_491,0.0007099688
Route_ID_7964,0.00070971664
Route_ID_57,0.00070941687
Route_ID_3482,0.0007033295
Route_ID_2704,0.0007028679
Route_ID_5663,0.00070283574
Route_ID_2482,0.00069777836
Route_ID_1876,0.000692629
Route_ID_4147,0.00069086085
Route_ID_111,0.0006888501
Route_ID_613,0.000687833
Route_ID_2602,0.00068712677
Route_ID_1614,0.00068677304
Route_ID_3690,0.000685363
Route_ID_621,0.00068511395
Route_ID_6260,0.00068388274
Route_ID_1008,0.0006820167
Route_ID_5381,0.0006782928
Route_ID_7045,0.0006781101
Route_ID_1562,0.00067648344
Route_ID_6062,0.0006746703
Route_ID_220,0.00067437545
Route_ID_4877,0.00067045836
Route_ID_193,0.0006697605
Route_ID_6246,0.00066917075
Route_ID_6430,0.00066609244
Route_ID_1225,0.0006658442
Route_ID_3507,0.0006632645
Route_ID_5766,0.0006630549
Route_ID_745,0.00066081283
Route_ID_1199,0.0006596816
Route_ID_6905,0.00065718254
Route_ID_3909,0.00065701007
Route_ID_1480,0.0006559943
Route_ID_1475,0.0006547361
Route_ID_1284,0.0006535037
Route_ID_6061,0.00065250805
Route_ID_1040,0.00064945733
Route_ID_3743,0.00064881425
Route_ID_256,0.00064539246
Route_ID_864,0.00064390566
Route_ID_212,0.0006408972
Route_ID_6510,0.0006392493
Route_ID_6509,0.0006370289
Route_ID_3364,0.0006341855
Route_ID_383,0.0006337303
Route_ID_1310,0.00063351775
Route_ID_8736,0.00063159264
Route_ID_415,0.0006266723
Route_ID_3830,0.0006225865
Route_ID_7229,0.00061247306
Route_ID_1228,0.00061003846
Route_ID_3118,0.00060726015
Route_ID_3678,0.0006068689
Route_ID_7063,0.00059854606
Route_ID_1075,0.00059765193
Route_ID_2960,0.00059592427
Route_ID_189,0.0005958048
Route_ID_1011,0.00059309916
Route_ID_8030,0.00059282576
Route_ID_1538,0.0005911425
Route_ID_6868,0.000587108
Route_ID_4629,0.00058656436
Route_ID_4699,0.0005864472
Route_ID_74,0.0005863612
Route_ID_732,0.0005813336
Route_ID_2564,0.00057971023
Route_ID_1539,0.00057555974
Route_ID_3775,0.0005738699
Route_ID_5690,0.0005728836
Route_ID_4531,0.0005678712
Route_ID_1795,0.0005676122
Route_ID_6954,0.0005656429
Route_ID_5069,0.00056564185
Route_ID_1902,0.0005619679
Route_ID_8811,0.00056105474
Route_ID_8168,0.0005607882
Route_ID_2461,0.0005605562
Route_ID_7249,0.0005595464
Route_ID_3009,0.00055931736
Route_ID_2844,0.0005568478
Route_ID_5757,0.0005550285
Route_ID_1450,0.000552826
Route_ID_1044,0.00055141706
Route_ID_1471,0.00055141206
Route_ID_3102,0.0005509345
Route_ID_544,0.0005499273
Route_ID_600,0.0005492644
Route_ID_3898,0.000547741
Route_ID_6681,0.0005470257
Route_ID_2693,0.0005462805
Route_ID_906,0.0005457368
Route_ID_7235,0.0005456942
Route_ID_1859,0.0005416349
Route_ID_3709,0.00054061046
Route_ID_4534,0.0005406053
Route_ID_5624,0.0005392276
Route_ID_2244,0.00053518615
Route_ID_4669,0.0005350811
Route_ID_8097,0.0005288147
Route_ID_13,0.00052867195
Route_ID_5372,0.0005238007
Route_ID_668,0.0005230271
Route_ID_3222,0.00052199786
Route_ID_3994,0.0005219031
Route_ID_1307,0.0005217022
Route_ID_1042,0.00052121945
Route_ID_6552,0.0005203614
Route_ID_3725,0.00051942864
Route_ID_1697,0.00051768764
Route_ID_3774,0.00051387685
Route_ID_6418,0.0005097623
Route_ID_4537,0.00050650345
Route_ID_1657,0.000503476
Route_ID_7804,0.00050236227
Route_ID_6108,0.0005013541
Route_ID_7855,0.00049268914
Route_ID_5827,0.0004921363
Route_ID_2226,0.0004907325
Route_ID_4273,0.00049030484
Route_ID_2831,0.0004899157
Route_ID_4659,0.0004863209
Route_ID_3356,0.00048606173
Route_ID_3379,0.0004842916
Route_ID_1319,0.00048406387
Route_ID_6555,0.00048319218
Route_ID_4401,0.0004829275
Route_ID_1344,0.0004808756
Route_ID_3297,0.00047911145
Route_ID_6003,0.00047841997
Route_ID_4655,0.00047759412
Route_ID_5165,0.00047392052
Route_ID_1728,0.00047376633
Route_ID_1508,0.00047229684
Route_ID_1668,0.00047196398
Route_ID_7852,0.0004714547
Route_ID_4435,0.00046922185
Route_ID_7326,0.00046791128
Route_ID_4027,0.0004678435
Route_ID_260,0.00046656272
Route_ID_8198,0.0004594302
Route_ID_7963,0.00045637408
Route_ID_643,0.0004553303
Route_ID_1887,0.00045439313
Route_ID_9117,0.000449602
Route_ID_2937,0.00044759296
Route_ID_7544,0.00044759034
Route_ID_6765,0.0004461403
Route_ID_1984,0.00044350096
Route_ID_6149,0.00044183547
Route_ID_4819,0.0004397165
Route_ID_9568,0.0004380649
Route_ID_1161,0.0004365207
Route_ID_2551,0.00043451018
Route_ID_4553,0.00043086003
Route_ID_3178,0.0004291831
Route_ID_4021,0.00042879398
Route_ID_7128,0.00042268058
Route_ID_6788,0.00042243046
Route_ID_2822,0.00042230447
Route_ID_3691,0.00041703586
Route_ID_6170,0.00041630853
Route_ID_5005,0.00041512857
Route_ID_1202,0.0004102198
Route_ID_6874,0.00040697216
Route_ID_4616,0.00040635723
Route_ID_2090,0.00040026888
Route_ID_4256,0.00039689394
Route_ID_6708,0.00039086174
Route_ID_2691,0.0003708555
Route_ID_5377,0.0002990368
Route_ID_5470,0.0001707943
Route_ID_8292,8.404316e-05
Route_ID_8906,0.0
Route_ID_8888,0.0
Route_ID_9553,0.0
Route_ID_9557,0.0
Route_ID_8129,0.0
Route_ID_6542,0.0
Route_ID_8456,0.0
Route_ID_6539,0.0
Route_ID_6531,0.0
Route_ID_7508,0.0
Route_ID_8121,0.0
Route_ID_8224,0.0
Route_ID_9575,0.0
Route_ID_6504,0.0
Route_ID_9587,0.0
Route_ID_7570,0.0
Route_ID_8453,0.0
Route_ID_9545,0.0
Route_ID_7496,0.0
Route_ID_8461,0.0
Route_ID_8526,0.0
Route_ID_6628,0.0
Route_ID_9477,0.0
Route_ID_7436,0.0
Route_ID_7440,0.0
Route_ID_7443,0.0
Route_ID_6624,0.0
Route_ID_6581,0.0
Route_ID_6556,0.0
Route_ID_9485,0.0
Route_ID_9490,0.0
Route_ID_6580,0.0
Route_ID_9501,0.0
Route_ID_8468,0.0
Route_ID_7490,0.0
Route_ID_6451,0.0
Route_ID_8113,0.0
Route_ID_8110,0.0
Route_ID_7672,0.0
Route_ID_6368,0.0
Route_ID_9742,0.0
Route_ID_7648,0.0
Route_ID_8075,0.0
Route_ID_6354,0.0
Route_ID_8342,0.0
Route_ID_7719,0.0
Route_ID_7630,0.0
Route_ID_9790,0.0
Route_ID_7788,0.0
Route_ID_6278,0.0
Route_ID_9871,0.0
Route_ID_7995,0.0
Route_ID_8335,0.0
Route_ID_9740,0.0
Route_ID_6384,0.0
Route_ID_8421,0.0
Route_ID_7599,0.0
Route_ID_8394,0.0
Route_ID_9684,0.0
Route_ID_9707,0.0
Route_ID_6423,0.0
Route_ID_7588,0.0
Route_ID_7971,0.0
Route_ID_8233,0.0
Route_ID_8362,0.0
Route_ID_6416,0.0
Route_ID_9713,0.0
Route_ID_6413,0.0
Route_ID_6410,0.0
Route_ID_8371,0.0
Route_ID_6407,0.0
Route_ID_9468,0.0
Route_ID_6638,0.0
Route_ID_9456,0.0
Route_ID_7865,0.0
Route_ID_8828,0.0
Route_ID_7847,0.0
Route_ID_7095,0.0
Route_ID_6923,0.0
Route_ID_8171,0.0
Route_ID_6919,0.0
Route_ID_7207,0.0
Route_ID_8866,0.0
Route_ID_6875,0.0
Route_ID_8169,0.0
Route_ID_7222,0.0
Route_ID_9094,0.0
Route_ID_8183,0.0
Route_ID_7913,0.0
Route_ID_7088,0.0
Route_ID_8877,0.0
Route_ID_8790,0.0
Route_ID_6989,0.0
Route_ID_8947,0.0
Route_ID_6984,0.0
Route_ID_6968,0.0
Route_ID_8008,0.0
Route_ID_8948,0.0
Route_ID_8887,0.0
Route_ID_6993,0.0
Route_ID_6943,0.0
Route_ID_7864,0.0
Route_ID_7849,0.0
Route_ID_6994,0.0
Route_ID_9085,0.0
Route_ID_6951,0.0
Route_ID_8308,0.0
Route_ID_7927,0.0
Route_ID_8747,0.0
Route_ID_6660,0.0
Route_ID_7359,0.0
Route_ID_8625,0.0
Route_ID_9262,0.0
Route_ID_8616,0.0
Route_ID_6755,0.0
Route_ID_6747,0.0
Route_ID_9270,0.0
Route_ID_8595,0.0
Route_ID_6274,0.0
Route_ID_7362,0.0
Route_ID_8567,0.0
Route_ID_9326,0.0
Route_ID_8561,0.0
Route_ID_9330,0.0
Route_ID_8557,0.0
Route_ID_8708,0.0
Route_ID_7245,0.0
Route_ID_9119,0.0
Route_ID_6834,0.0
Route_ID_9122,0.0
Route_ID_8185,0.0
Route_ID_9146,0.0
Route_ID_7792,0.0
Route_ID_9189,0.0
Route_ID_7934,0.0
Route_ID_9190,0.0
Route_ID_6790,0.0
Route_ID_9207,0.0
Route_ID_6795,0.0
Route_ID_8710,0.0
Route_ID_6791,0.0
Route_ID_9218,0.0
Route_ID_9257,0.0
Route_ID_9088,0.0
Route_ID_3354,0.0
Route_ID_6263,0.0
Route_ID_2318,0.0
Route_ID_2299,0.0
Route_ID_2245,0.0
Route_ID_2208,0.0
Route_ID_2147,0.0
Route_ID_2048,0.0
Route_ID_2014,0.0
Route_ID_2009,0.0
Route_ID_1977,0.0
Route_ID_1890,0.0
Route_ID_1857,0.0
Route_ID_1845,0.0
Route_ID_1810,0.0
Route_ID_1794,0.0
Route_ID_1753,0.0
Route_ID_1731,0.0
Route_ID_1717,0.0
Route_ID_1688,0.0
Route_ID_1684,0.0
Route_ID_1670,0.0
Route_ID_1629,0.0
Route_ID_1618,0.0
Route_ID_1598,0.0
Route_ID_1588,0.0
Route_ID_2300,0.0
Route_ID_2331,0.0
Route_ID_1564,0.0
Route_ID_2407,0.0
Route_ID_3083,0.0
Route_ID_3060,0.0
Route_ID_3056,0.0
Route_ID_3041,0.0
Route_ID_2984,0.0
Route_ID_2949,0.0
Route_ID_2944,0.0
Route_ID_2905,0.0
Route_ID_2901,0.0
Route_ID_2873,0.0
Route_ID_2860,0.0
Route_ID_2841,0.0
Route_ID_2834,0.0
Route_ID_2745,0.0
Route_ID_2727,0.0
Route_ID_2723,0.0
Route_ID_2701,0.0
Route_ID_2679,0.0
Route_ID_2567,0.0
Route_ID_2550,0.0
Route_ID_2530,0.0
Route_ID_2485,0.0
Route_ID_2447,0.0
Route_ID_1578,0.0
Route_ID_1563,0.0
Route_ID_6187,0.0
Route_ID_713,0.0
Route_ID_603,0.0
Route_ID_589,0.0
Route_ID_578,0.0
Route_ID_559,0.0
Route_ID_502,0.0
Route_ID_492,0.0
Route_ID_486,0.0
Route_ID_459,0.0
Route_ID_413,0.0
Route_ID_404,0.0
Route_ID_385,0.0
Route_ID_377,0.0
Route_ID_338,0.0
Route_ID_284,0.0
Route_ID_249,0.0
Route_ID_231,0.0
Route_ID_197,0.0
Route_ID_170,0.0
Route_ID_142,0.0
Route_ID_133,0.0
Route_ID_52,0.0
Route_ID_46,0.0
Route_ID_44,0.0
Route_ID_633,0.0
Route_ID_720,0.0
Route_ID_1504,0.0
Route_ID_778,0.0
Route_ID_1453,0.0
Route_ID_1440,0.0
Route_ID_1379,0.0
Route_ID_1297,0.0
Route_ID_1283,0.0
Route_ID_1232,0.0
Route_ID_1206,0.0
Route_ID_1197,0.0
Route_ID_1163,0.0
Route_ID_1135,0.0
Route_ID_1123,0.0
Route_ID_1066,0.0
Route_ID_1053,0.0
Route_ID_1051,0.0
Route_ID_1023,0.0
Route_ID_993,0.0
Route_ID_973,0.0
Route_ID_972,0.0
Route_ID_930,0.0
Route_ID_865,0.0
Route_ID_863,0.0
Route_ID_853,0.0
Route_ID_784,0.0
Route_ID_3087,0.0
Route_ID_3091,0.0
Route_ID_3094,0.0
Route_ID_5467,0.0
Route_ID_5393,0.0
Route_ID_5387,0.0
Route_ID_5360,0.0
Route_ID_5321,0.0
Route_ID_5256,0.0
Route_ID_5228,0.0
Route_ID_5218,0.0
Route_ID_5195,0.0
Route_ID_5185,0.0
Route_ID_5155,0.0
Route_ID_5143,0.0
Route_ID_5123,0.0
Route_ID_5110,0.0
Route_ID_5067,0.0
Route_ID_5066,0.0
Route_ID_5027,0.0
Route_ID_4986,0.0
Route_ID_4978,0.0
Route_ID_4942,0.0
Route_ID_4924,0.0
Route_ID_4820,0.0
Route_ID_4799,0.0
Route_ID_4783,0.0
Route_ID_5460,0.0
Route_ID_5491,0.0
Route_ID_3099,0.0
Route_ID_5494,0.0
Route_ID_6157,0.0
Route_ID_6072,0.0
Route_ID_6028,0.0
Route_ID_6025,0.0
Route_ID_6004,0.0
Route_ID_5975,0.0
Route_ID_5950,0.0
Route_ID_5903,0.0
Route_ID_5893,0.0
Route_ID_5845,0.0
Route_ID_5815,0.0
Route_ID_5811,0.0
Route_ID_5747,0.0
Route_ID_5694,0.0
Route_ID_5664,0.0
Route_ID_5652,0.0
Route_ID_5623,0.0
Route_ID_5595,0.0
Route_ID_5586,0.0
Route_ID_5579,0.0
Route_ID_5570,0.0
Route_ID_5564,0.0
Route_ID_5523,0.0
Route_ID_4765,0.0
Route_ID_4726,0.0
Route_ID_4720,0.0
Route_ID_4716,0.0
Route_ID_3672,0.0
Route_ID_3645,0.0
Route_ID_3627,0.0
Route_ID_3623,0.0
Route_ID_3611,0.0
Route_ID_3566,0.0
Route_ID_3563,0.0
Route_ID_3559,0.0
Route_ID_3510,0.0
Route_ID_3494,0.0
Route_ID_3493,0.0
Route_ID_3390,0.0
Route_ID_3384,0.0
Route_ID_3327,0.0
Route_ID_3326,0.0
Route_ID_3281,0.0
Route_ID_3277,0.0
Route_ID_3261,0.0
Route_ID_3229,0.0
Route_ID_3165,0.0
Route_ID_3152,0.0
Route_ID_3122,0.0
Route_ID_3100,0.0
Route_ID_3679,0.0
Route_ID_3695,0.0
Route_ID_3708,0.0
Route_ID_4212,0.0
Route_ID_4688,0.0
Route_ID_4609,0.0
Route_ID_4584,0.0
Route_ID_4557,0.0
Route_ID_4447,0.0
Route_ID_4400,0.0
Route_ID_4363,0.0
Route_ID_4350,0.0
Route_ID_4304,0.0
Route_ID_4281,0.0
Route_ID_4134,0.0
Route_ID_3749,0.0
Route_ID_4107,0.0
Route_ID_4079,0.0
Route_ID_4017,0.0
Route_ID_3958,0.0
Route_ID_3953,0.0
Route_ID_3927,0.0
Route_ID_3910,0.0
Route_ID_3800,0.0
Route_ID_3783,0.0
Route_ID_3771,0.0
Route_ID_9874,0.0
