Feature,Importance
Origin_Type_MX Amigos y Familia,0.05223786
Origin_Type_Playa,0.046317805
Destination_Type_Playa,0.03962467
Origin_Type_Ciudad Fronteriza,0.03784745
Destination_Type_Ciudad Fronteriza,0.034847517
Destination_Type_MX Amigos y Familia,0.02426537
Duration,0.023076778
Destination_Type_Ciudad Principal,0.020427769
Route_ID_2436,0.018165361
Origin_Type_Ciudad Principal,0.014620644
Bookings,0.014357259
Capacity,0.013506243
Route_ID_650,0.012748617
Route_ID_232,0.012413852
Route_ID_3855,0.010219529
Route_ID_384,0.01018355
Route_ID_277,0.00935088
Route_ID_3662,0.009186771
Route_ID_753,0.007963964
Route_ID_427,0.0071100276
Route_ID_1402,0.0070872633
Route_ID_637,0.006973286
Route_ID_590,0.0066056857
Route_ID_2760,0.005599831
Origin_Type_Ecoturismo,0.0055272533
Route_ID_844,0.005455896
Route_ID_2328,0.0053249523
Route_ID_430,0.004864815
Route_ID_1411,0.004861345
Route_ID_3951,0.004766266
Route_ID_3763,0.004712243
Route_ID_1365,0.0044354806
Route_ID_2057,0.0044063684
Route_ID_2273,0.004340169
Route_ID_1616,0.004117759
Route_ID_632,0.0041153114
Route_ID_1155,0.0041019884
Route_ID_27,0.003839924
Route_ID_1610,0.0038057652
Route_ID_1454,0.00379562
Route_ID_961,0.0037769258
Route_ID_3655,0.0037550947
Route_ID_2561,0.0037450623
Route_ID_4323,0.0037192777
Route_ID_691,0.0036449884
Route_ID_3844,0.003642167
Route_ID_1197,0.0034806584
Route_ID_66,0.0033878123
Route_ID_1009,0.0032983364
Route_ID_1156,0.0032949022
Route_ID_1985,0.0032815053
Route_ID_4299,0.0032657525
Route_ID_106,0.003259419
Route_ID_175,0.0032135886
Route_ID_1042,0.0031902327
Route_ID_6037,0.0030931237
Route_ID_3159,0.0030764244
Route_ID_2228,0.003065417
Route_ID_195,0.003064853
Route_ID_1184,0.0030206554
Route_ID_1919,0.00301863
Route_ID_59,0.0030179468
Route_ID_1026,0.0030024718
Route_ID_4000,0.0029768997
Route_ID_2410,0.0029699667
Route_ID_703,0.0029161624
Route_ID_3003,0.0028828955
Route_ID_520,0.0028652714
Route_ID_1559,0.0028409683
Route_ID_1384,0.0026780574
Route_ID_132,0.002672675
Route_ID_582,0.002640143
Route_ID_1330,0.0026316124
Route_ID_2676,0.0025731316
Route_ID_4513,0.0025532187
Route_ID_2649,0.0025163186
Route_ID_1694,0.0024937654
Route_ID_1098,0.002465388
Route_ID_1611,0.002401939
Route_ID_4964,0.002376707
Route_ID_2276,0.0023757645
Route_ID_4837,0.0023639987
