Feature,Importance
Route_ID_898,0.0018252535
Route_ID_4504,0.0018102721
Route_ID_2193,0.00178784
Route_ID_229,0.001787589
Route_ID_1000,0.0017641293
Route_ID_6626,0.0017492297
Route_ID_2410,0.0017254079
Route_ID_4407,0.0016481155
Route_ID_295,0.0016459204
Route_ID_4037,0.0016455689
Route_ID_262,0.0016224735
Route_ID_3065,0.0016216561
Route_ID_1735,0.0016179193
Route_ID_984,0.0015956687
Route_ID_6751,0.0015877497
Route_ID_378,0.0015825835
Route_ID_304,0.0015634856
Route_ID_2502,0.0015626149
Route_ID_4323,0.0015556416
Route_ID_2186,0.0015303487
Route_ID_2092,0.0015197679
Route_ID_1182,0.0014707661
Route_ID_2975,0.0014604451
Route_ID_1627,0.0014586934
Route_ID_1994,0.0014569007
Route_ID_59,0.0014395091
Route_ID_7100,0.0014353746
Route_ID_1358,0.0014148444
Route_ID_1747,0.00138684
Route_ID_1702,0.0013837297
Route_ID_90,0.0013598397
Route_ID_122,0.0013535408
Route_ID_1527,0.0013267891
Route_ID_5056,0.0013145633
Route_ID_1055,0.0012948611
Route_ID_4040,0.0012763243
Route_ID_1777,0.0012479192
Route_ID_7552,0.0012240519
Route_ID_3973,0.0012060178
Route_ID_4858,0.0011919487
Route_ID_4299,0.0011902594
Route_ID_2791,0.0011864348
Route_ID_662,0.0011709047
Route_ID_1323,0.0011609938
Route_ID_5130,0.0011599786
Route_ID_1330,0.0011555428
Route_ID_1411,0.0011449563
Route_ID_6460,0.0011391249
Route_ID_2057,0.001131446
Route_ID_1042,0.0011168703
Route_ID_5200,0.0011005575
Route_ID_844,0.0010999655
Route_ID_3081,0.0010803967
Route_ID_2490,0.0010670207
Route_ID_332,0.001052152
Route_ID_278,0.001049536
Route_ID_4137,0.0010360925
Route_ID_2262,0.0010315118
Route_ID_3018,0.0010260675
Route_ID_3655,0.0010164346
Route_ID_2341,0.0010034244
Route_ID_1856,0.0009974
Route_ID_1430,0.0009845586
Route_ID_2474,0.0009778081
Route_ID_3756,0.00094855943
Route_ID_3662,0.0009447708
Route_ID_4251,0.00094378204
Route_ID_1788,0.0009370988
Route_ID_2387,0.00092867867
Route_ID_1999,0.0009178349
Route_ID_28,0.0009119775
Route_ID_4993,0.00090740493
Route_ID_3116,0.00090648537
Route_ID_955,0.0008980976
Route_ID_6517,0.0008925116
Route_ID_3473,0.0008836888
Route_ID_1065,0.00086353417
Route_ID_1978,0.0008635079
Route_ID_1083,0.0008584424
Route_ID_1830,0.00085491204
Route_ID_590,0.0008543032
Route_ID_235,0.00085015775
Route_ID_701,0.0008403499
Route_ID_2261,0.00083582365
Route_ID_6350,0.00082368654
Route_ID_1559,0.00082117843
Route_ID_1531,0.0007991926
Route_ID_737,0.0007891043
Route_ID_2372,0.00078673236
Route_ID_1946,0.0007848481
Route_ID_8341,0.00078301097
Route_ID_3710,0.00077975565
Route_ID_2276,0.00077535474
Route_ID_1317,0.0007682889
Route_ID_106,0.0007666364
Route_ID_1871,0.0007546175
Route_ID_4365,0.0007510328
Route_ID_9167,0.000746384
Route_ID_4206,0.0007399723
Route_ID_243,0.0007382947
Route_ID_2484,0.000721743
Route_ID_2561,0.0007159813
Route_ID_9416,0.0007158266
Route_ID_8889,0.0007096206
Route_ID_1265,0.0007067409
Route_ID_484,0.0007060718
Route_ID_3197,0.0006824449
Route_ID_783,0.0006757769
Route_ID_2180,0.0006744845
Route_ID_3462,0.0006730332
Route_ID_3469,0.0006705311
Route_ID_1009,0.00066982425
Route_ID_6503,0.0006647924
Route_ID_2632,0.0006636423
Route_ID_3533,0.000663235
Route_ID_1355,0.0006590213
Route_ID_1467,0.00065513485
Route_ID_4109,0.0006543741
Route_ID_953,0.00065120205
Route_ID_3835,0.0006473697
Route_ID_7980,0.0006442003
Route_ID_3524,0.0006378221
Route_ID_5215,0.0006362552
Route_ID_892,0.00063390896
Route_ID_2799,0.00062399777
Route_ID_8336,0.0006147635
Route_ID_857,0.0006043107
Route_ID_2909,0.000602837
Route_ID_2232,0.0006027988
Route_ID_2598,0.0006016324
Route_ID_1502,0.00059019116
Route_ID_277,0.00058834
Route_ID_5244,0.000574668
Route_ID_2727,0.0005709173
Route_ID_128,0.00056707836
Route_ID_942,0.000566733
Route_ID_6199,0.00054560625
Route_ID_1610,0.000541785
Route_ID_8720,0.0005409392
Route_ID_1887,0.0005306463
Route_ID_9217,0.0005279623
Route_ID_273,0.0005264046
Route_ID_3810,0.00051823666
Route_ID_5190,0.000517743
Route_ID_1380,0.0005155013
Route_ID_6931,0.0005144564
Route_ID_1611,0.00050998694
Route_ID_377,0.0005090597
Route_ID_8751,0.0005041737
Route_ID_617,0.0005004171
Route_ID_4316,0.0004973941
Route_ID_2653,0.00049473083
Route_ID_2889,0.00049436936
Route_ID_1826,0.00048946065
Route_ID_8758,0.00048299393
Route_ID_6465,0.00048069877
Route_ID_1593,0.0004805983
Route_ID_6829,0.00047768207
Route_ID_6496,0.00047365698
Route_ID_123,0.0004651556
Route_ID_3883,0.000460274
Route_ID_4311,0.00045944238
Route_ID_1767,0.0004562728
Route_ID_7089,0.0004554513
Route_ID_6343,0.0004541233
Route_ID_890,0.00045245484
Route_ID_2635,0.00044095298
Route_ID_2228,0.00043609226
Route_ID_2371,0.00043004839
Route_ID_1575,0.00042384383
Route_ID_1919,0.00041829073
Route_ID_9440,0.0004162246
Route_ID_5302,0.00041447522
Route_ID_3278,0.00041149923
Route_ID_6739,0.00041119748
Route_ID_5029,0.00040516318
Route_ID_7811,0.00040490634
Route_ID_2177,0.00040431425
Route_ID_1223,0.0004036574
Route_ID_3763,0.00040019318
Route_ID_4760,0.00039194807
Route_ID_5197,0.00039167985
Route_ID_1435,0.00038701383
Route_ID_566,0.00037507407
Route_ID_221,0.00036846419
Route_ID_382,0.0003598066
Route_ID_2046,0.00035702347
Route_ID_468,0.00035655234
Route_ID_6131,0.00035366206
Route_ID_1258,0.00034962702
Route_ID_14,0.000349291
Route_ID_1016,0.00034645203
Route_ID_3951,0.00034468964
Route_ID_7240,0.00033974304
Route_ID_7686,0.00033907715
Route_ID_8700,0.00033635547
Route_ID_1910,0.00033459818
Route_ID_3130,0.0003329713
Route_ID_3295,0.0003323302
Route_ID_8358,0.00032827622
Route_ID_1032,0.00032784158
Route_ID_4517,0.0003275866
Route_ID_4145,0.00032633657
Route_ID_5777,0.00032587483
Route_ID_2139,0.00032486662
Route_ID_5327,0.00032381978
Route_ID_1905,0.0003227486
Route_ID_3506,0.00031984263
Route_ID_1960,0.0003180508
Route_ID_3972,0.00031627557
Route_ID_3575,0.00031558244
Route_ID_4105,0.00031239292
Route_ID_4261,0.0003111836
Route_ID_4232,0.00031015935
Route_ID_1606,0.00030984188
Route_ID_936,0.00030808753
Route_ID_1730,0.0003053349
Route_ID_7738,0.0003017004
Route_ID_7120,0.000300893
Route_ID_5167,0.00029540472
Route_ID_5423,0.0002946431
Route_ID_3518,0.00029279242
Route_ID_918,0.000283595
Route_ID_6800,0.000282893
Route_ID_3613,0.00027974352
Route_ID_5874,0.00027726978
Route_ID_610,0.00027591785
Route_ID_8418,0.00027495815
Route_ID_1290,0.00027346713
Route_ID_3502,0.00027008489
Route_ID_588,0.00026633198
Route_ID_3194,0.00026157373
Route_ID_5224,0.00026118715
Route_ID_5050,0.0002596945
Route_ID_1694,0.00025957343
Route_ID_2506,0.000257566
Route_ID_6000,0.00025664337
Route_ID_158,0.00025468032
Route_ID_5897,0.00025212835
Route_ID_4367,0.00025163344
Route_ID_3108,0.0002508383
Route_ID_3706,0.0002470361
Route_ID_3917,0.00024378579
Route_ID_343,0.00020109792
Quantity,0.00018220565
Route_ID_8279,0.00016400545
Route_ID_570,0.0001436604
TotalSales,9.759437e-05
Route_ID_8853,8.363798e-05
Route_ID_392,5.0344304e-05
Route_ID_4944,0.0
Route_ID_4866,0.0
Route_ID_4899,0.0
Route_ID_5166,0.0
Route_ID_5017,0.0
Route_ID_5034,0.0
Route_ID_5026,0.0
Route_ID_5085,0.0
Route_ID_4964,0.0
Route_ID_5209,0.0
Route_ID_5170,0.0
Route_ID_425,0.0
Route_ID_12,0.0
Route_ID_7741,0.0
Route_ID_8116,0.0
Route_ID_8033,0.0
Route_ID_7966,0.0
Route_ID_7959,0.0
Route_ID_7884,0.0
Route_ID_7758,0.0
Route_ID_7696,0.0
Route_ID_7329,0.0
Route_ID_7678,0.0
Route_ID_7677,0.0
Route_ID_7575,0.0
Route_ID_7453,0.0
Route_ID_7380,0.0
Route_ID_7373,0.0
Route_ID_8216,0.0
Route_ID_8317,0.0
Route_ID_8470,0.0
Route_ID_8523,0.0
Route_ID_8531,0.0
Route_ID_8784,0.0
Route_ID_8949,0.0
Route_ID_9148,0.0
Route_ID_9159,0.0
Route_ID_9224,0.0
Route_ID_9294,0.0
Route_ID_9346,0.0
Route_ID_9402,0.0
Route_ID_9438,0.0
Route_ID_9454,0.0
Route_ID_9527,0.0
Route_ID_9733,0.0
Route_ID_7367,0.0
Route_ID_7294,0.0
Route_ID_5335,0.0
Route_ID_11,0.0
Route_ID_5742,0.0
Route_ID_5727,0.0
Route_ID_5704,0.0
Route_ID_5655,0.0
Route_ID_5590,0.0
Route_ID_5589,0.0
Route_ID_5563,0.0
Route_ID_7199,0.0
Route_ID_5542,0.0
Route_ID_5531,0.0
Route_ID_5529,0.0
Route_ID_5514,0.0
Route_ID_5487,0.0
Route_ID_5412,0.0
Route_ID_5888,0.0
Route_ID_5921,0.0
Route_ID_5961,0.0
Route_ID_6054,0.0
Route_ID_6120,0.0
Route_ID_6203,0.0
Route_ID_6255,0.0
Route_ID_6335,0.0
Route_ID_6352,0.0
Route_ID_6353,0.0
Route_ID_6391,0.0
Route_ID_6588,0.0
Route_ID_6596,0.0
Route_ID_6614,0.0
Route_ID_6634,0.0
Route_ID_4828,0.0
Route_ID_6850,0.0
Route_ID_4857,0.0
Route_ID_2802,0.0
Route_ID_4780,0.0
Route_ID_1369,0.0
Route_ID_1479,0.0
Route_ID_1452,0.0
Route_ID_1445,0.0
Route_ID_1441,0.0
Route_ID_1429,0.0
Route_ID_1392,0.0
Route_ID_1361,0.0
Route_ID_1540,0.0
Route_ID_1348,0.0
Route_ID_1343,0.0
Route_ID_1288,0.0
Route_ID_261,0.0
Route_ID_1275,0.0
Route_ID_271,0.0
Route_ID_1488,0.0
Route_ID_1561,0.0
Route_ID_1184,0.0
Route_ID_1936,0.0
Route_ID_2142,0.0
Route_ID_2110,0.0
Route_ID_2109,0.0
Route_ID_2065,0.0
Route_ID_2058,0.0
Route_ID_2010,0.0
Route_ID_191,0.0
Route_ID_1582,0.0
Route_ID_1901,0.0
Route_ID_1845,0.0
Route_ID_1784,0.0
Route_ID_1759,0.0
Route_ID_1742,0.0
Route_ID_210,0.0
Route_ID_1201,0.0
Route_ID_1174,0.0
Route_ID_170,0.0
Route_ID_561,0.0
Route_ID_664,0.0
Route_ID_635,0.0
Route_ID_611,0.0
Route_ID_383,0.0
Route_ID_401,0.0
Route_ID_572,0.0
Route_ID_405,0.0
Route_ID_711,0.0
Route_ID_541,0.0
Route_ID_528,0.0
Route_ID_520,0.0
Route_ID_516,0.0
Route_ID_501,0.0
Route_ID_496,0.0
Route_ID_371,0.0
Route_ID_717,0.0
Route_ID_1064,0.0
Route_ID_947,0.0
Route_ID_328,0.0
Route_ID_1020,0.0
Route_ID_1002,0.0
Route_ID_992,0.0
Route_ID_958,0.0
Route_ID_950,0.0
Route_ID_925,0.0
Route_ID_723,0.0
Route_ID_349,0.0
Route_ID_790,0.0
Route_ID_774,0.0
Route_ID_366,0.0
Route_ID_763,0.0
Route_ID_367,0.0
Route_ID_2191,0.0
Route_ID_2266,0.0
Route_ID_4771,0.0
Route_ID_3177,0.0
Route_ID_3762,0.0
Route_ID_3748,0.0
Route_ID_3553,0.0
Route_ID_3551,0.0
Route_ID_3547,0.0
Route_ID_3432,0.0
Route_ID_3159,0.0
Route_ID_3897,0.0
Route_ID_3157,0.0
Route_ID_65,0.0
Route_ID_3137,0.0
Route_ID_3132,0.0
Route_ID_3117,0.0
Route_ID_3114,0.0
Route_ID_3876,0.0
Route_ID_58,0.0
Route_ID_3092,0.0
Route_ID_4462,0.0
Route_ID_4683,0.0
Route_ID_4578,0.0
Route_ID_4528,0.0
Route_ID_35,0.0
Route_ID_4482,0.0
Route_ID_4466,0.0
Route_ID_4398,0.0
Route_ID_3942,0.0
Route_ID_4182,0.0
Route_ID_4121,0.0
Route_ID_4038,0.0
Route_ID_4032,0.0
Route_ID_4019,0.0
Route_ID_3978,0.0
Route_ID_3094,0.0
Route_ID_3003,0.0
Route_ID_2290,0.0
Route_ID_2537,0.0
Route_ID_2665,0.0
Route_ID_2663,0.0
Route_ID_2647,0.0
Route_ID_2582,0.0
Route_ID_2578,0.0
Route_ID_2555,0.0
Route_ID_2483,0.0
Route_ID_2736,0.0
Route_ID_2381,0.0
Route_ID_2345,0.0
Route_ID_2324,0.0
Route_ID_2309,0.0
Route_ID_2308,0.0
Route_ID_2304,0.0
Route_ID_2702,0.0
Route_ID_2740,0.0
Route_ID_2989,0.0
Route_ID_2849,0.0
Route_ID_2988,0.0
Route_ID_2986,0.0
Route_ID_2984,0.0
Route_ID_2904,0.0
Route_ID_2902,0.0
Route_ID_2890,0.0
Route_ID_2838,0.0
Route_ID_2747,0.0
Route_ID_2837,0.0
Route_ID_419,0.0
Route_ID_2796,0.0
Route_ID_2776,0.0
Route_ID_2768,0.0
Route_ID_2757,0.0
Route_ID_9832,0.0
