Feature,Importance
Route_ID_6337,0.053579193
Route_ID_3279,0.041220658
Origin_Type_MX Amigos y Familia,0.03860459
Route_ID_3321,0.025644585
Route_ID_8647,0.019154167
Destination_Type_Playa,0.018973406
Route_ID_8562,0.018512951
Route_ID_2405,0.01604865
Route_ID_8661,0.015169524
Route_ID_5034,0.01385737
Origin_Type_Playa,0.013825139
Destination_Type_Ciudad Principal,0.012305509
Route_ID_2127,0.011225561
Route_ID_3204,0.0111228535
Route_ID_1457,0.010907812
Route_ID_1420,0.010752501
Bookings,0.009487079
Destination_Type_Ecoturismo,0.009450503
Route_ID_1297,0.008701589
Duration,0.008638433
Capacity,0.008029492
Route_ID_8658,0.007985183
Route_ID_4598,0.007841527
Origin_Type_Ecoturismo,0.0074543124
Route_ID_625,0.007332621
Route_ID_1012,0.006983465
Route_ID_3011,0.0067342655
Route_ID_7690,0.0067156916
Destination_Type_Ciudad Fronteriza,0.006701855
Route_ID_8082,0.0066775815
Route_ID_8839,0.006259008
Route_ID_4552,0.006183442
Route_ID_993,0.006103724
Route_ID_8761,0.0060882433
Route_ID_1260,0.006004391
Route_ID_1038,0.005940308
Route_ID_8751,0.005768865
Origin_Type_Ciudad Fronteriza,0.005400462
Route_ID_991,0.005109995
Route_ID_7922,0.0050225393
Route_ID_8013,0.0049885786
Route_ID_979,0.004687173
Route_ID_1088,0.0046219286
Route_ID_1079,0.0045941095
Route_ID_872,0.00442555
Route_ID_3976,0.0042358926
Route_ID_3255,0.0041230815
Route_ID_4387,0.004115776
Route_ID_3975,0.0040946817
Route_ID_8847,0.0039901207
Route_ID_3259,0.0037469154
Route_ID_4030,0.003716222
Route_ID_650,0.0036818192
Route_ID_1005,0.0036283636
Route_ID_4272,0.0035835884
Route_ID_3116,0.0033716839
Route_ID_7373,0.0033461875
Origin_Type_Ciudad Principal,0.0032148964
Route_ID_4410,0.0030127564
Route_ID_4490,0.0030107757
Route_ID_2018,0.0029853226
Route_ID_8610,0.0029822495
Route_ID_4660,0.002943467
Route_ID_5145,0.0029409442
Route_ID_1017,0.002872035
Route_ID_8573,0.002805494
Route_ID_1322,0.0027897023
Route_ID_4512,0.002771485
Route_ID_2150,0.0027569872
Destination_Type_MX Amigos y Familia,0.0027235
Route_ID_4509,0.0026021143
Route_ID_9367,0.0024830194
Route_ID_3315,0.0024082034
Route_ID_4064,0.0023891598
Route_ID_8631,0.0023819995
Route_ID_2160,0.0023301223
Route_ID_9143,0.0023128856
Route_ID_7404,0.0023121182
Route_ID_9835,0.0023096772
Route_ID_4084,0.0023065817
Route_ID_8057,0.0022831461
Route_ID_7422,0.0022736648
Route_ID_4133,0.0022682622
Route_ID_501,0.0021800413
Route_ID_5172,0.0021676943
Route_ID_1069,0.0021442724
Route_ID_4374,0.0021144035
Route_ID_4466,0.0021041248
Route_ID_1113,0.002091598
Route_ID_967,0.0020807597
Route_ID_3004,0.0020771238
Route_ID_2687,0.0020747837
Route_ID_4292,0.0020274245
Route_ID_3593,0.0020265742
Route_ID_8081,0.0020237055
Route_ID_8096,0.0020114975
Route_ID_4375,0.001987824
Route_ID_1879,0.001984564
Route_ID_7996,0.001980213
Route_ID_1262,0.0019514548
Route_ID_3952,0.0019192544
Route_ID_7323,0.0019189109
Route_ID_1443,0.001911322
Route_ID_3280,0.0018824646
Route_ID_2205,0.0018698325
Route_ID_2008,0.0018663494
Route_ID_1310,0.0018478046
Route_ID_4428,0.0018395953
Route_ID_8410,0.0018352946
Route_ID_8088,0.0018341818
Route_ID_7999,0.0018287343
Route_ID_7177,0.0017961136
Route_ID_4286,0.0017922305
Route_ID_5139,0.0017797557
Route_ID_7313,0.0017718772
Route_ID_3177,0.0017706791
Route_ID_8670,0.0017687258
Route_ID_7997,0.0017669286
Route_ID_7437,0.00175183
Route_ID_3949,0.0017173073
Route_ID_1074,0.0017036847
Route_ID_8816,0.0016858508
Route_ID_1010,0.0016839112
Route_ID_3946,0.0016707575
Route_ID_2189,0.0016602837
Route_ID_1358,0.0016308306
Route_ID_3228,0.001607652
Route_ID_1804,0.0015731211
Route_ID_1268,0.0015608887
Route_ID_4752,0.0015530693
Route_ID_990,0.00154342
Route_ID_8787,0.0015422215
Route_ID_8212,0.0015365615
Route_ID_4135,0.0015121264
Route_ID_46,0.0015109723
Route_ID_4033,0.0014803504
Route_ID_4673,0.0014710721
Route_ID_7117,0.0014685742
Route_ID_1240,0.0014599025
Route_ID_3178,0.0014481544
Route_ID_638,0.0014188264
Route_ID_3143,0.0014072792
Route_ID_5169,0.0013997145
Route_ID_8206,0.0013888407
Route_ID_552,0.0013865913
Route_ID_76,0.0013840662
Route_ID_2352,0.0013705916
Route_ID_9882,0.0013702007
Route_ID_6534,0.0013581491
Route_ID_154,0.001350986
Route_ID_7138,0.0013470226
Route_ID_8780,0.0013405707
Route_ID_9572,0.0013320552
Route_ID_1013,0.0013312766
Route_ID_1254,0.0013279521
Route_ID_4642,0.0013236225
Route_ID_3042,0.001301268
Route_ID_3487,0.0012877767
Route_ID_1021,0.0012869781
Route_ID_719,0.0012857561
Route_ID_3544,0.0012764026
Route_ID_465,0.001275336
Route_ID_8291,0.0012747836
Route_ID_6321,0.001272869
Route_ID_8364,0.0012675601
Route_ID_2609,0.0012638876
Route_ID_4263,0.0012515864
Route_ID_1522,0.0012501338
Route_ID_8437,0.0012198497
Route_ID_8452,0.0012153613
Route_ID_7009,0.0011863465
Route_ID_8788,0.0011830388
Route_ID_7739,0.0011806551
Route_ID_7679,0.0011762717
Route_ID_2158,0.001176252
Route_ID_1059,0.0011719743
Route_ID_3017,0.0011708231
Route_ID_5326,0.001167584
Route_ID_9404,0.0011661233
Route_ID_7873,0.0011655662
Route_ID_8601,0.001153352
Route_ID_2020,0.0011422253
Route_ID_1542,0.0011416808
Route_ID_9760,0.0011380899
Route_ID_8760,0.0011318858
Route_ID_1035,0.0011212614
Route_ID_469,0.0011192177
Route_ID_5541,0.0011121029
Route_ID_4444,0.0011104897
Route_ID_1573,0.001109143
Route_ID_1575,0.0011028048
Route_ID_9154,0.0010941892
Route_ID_421,0.0010904147
Route_ID_5272,0.0010895792
Route_ID_8230,0.001088816
Route_ID_9834,0.0010865601
Route_ID_7,0.0010831896
Route_ID_6389,0.0010830219
Route_ID_2931,0.0010778937
Route_ID_4450,0.001076543
Route_ID_4462,0.0010764626
Route_ID_8579,0.0010751833
Route_ID_9060,0.0010640803
Route_ID_5743,0.0010613683
Route_ID_3133,0.0010547177
Route_ID_4723,0.0010529364
Route_ID_3943,0.001048707
Route_ID_2010,0.0010402873
Route_ID_4948,0.0010364031
Route_ID_4283,0.0010112395
Route_ID_4258,0.0010076123
Route_ID_3206,0.0010071516
Route_ID_4469,0.0010043127
Route_ID_3227,0.0010013662
Route_ID_4108,0.0009945852
Route_ID_9574,0.0009921817
Route_ID_3938,0.0009884657
Route_ID_8128,0.0009882316
Route_ID_1539,0.000983932
Route_ID_7752,0.0009779177
Route_ID_4569,0.0009769027
Route_ID_2258,0.0009725071
Route_ID_1881,0.0009715433
Route_ID_9538,0.0009596518
Route_ID_3967,0.00095880823
Route_ID_4048,0.0009578626
Route_ID_4362,0.0009503494
Route_ID_8129,0.00095011754
Route_ID_1000,0.00094973686
Route_ID_1456,0.00094279647
Route_ID_2835,0.0009394407
Route_ID_1448,0.00093931047
Route_ID_7057,0.0009355405
Route_ID_5748,0.0009295485
Route_ID_2138,0.0009288692
Route_ID_9623,0.0009276438
Route_ID_5138,0.0009254397
Route_ID_6322,0.0009173284
Route_ID_104,0.00091459276
Route_ID_1289,0.00091274997
Route_ID_1724,0.0009126588
Route_ID_874,0.0009102884
Route_ID_3488,0.0009009812
Route_ID_7870,0.0008916193
Route_ID_47,0.0008902375
Route_ID_8394,0.0008896585
Route_ID_9613,0.0008887472
Route_ID_111,0.0008871717
Route_ID_4519,0.000886242
Route_ID_2325,0.0008853981
Route_ID_1011,0.0008811813
Route_ID_8366,0.00088094204
Route_ID_5556,0.0008794711
Route_ID_8986,0.0008778173
Route_ID_1008,0.0008751099
Route_ID_7709,0.000873423
Route_ID_8482,0.0008731485
Route_ID_846,0.0008727662
Route_ID_9583,0.0008639798
Route_ID_7044,0.0008609943
Route_ID_7175,0.00085895864
Route_ID_8297,0.0008565365
Route_ID_373,0.0008561996
Route_ID_869,0.00085175136
Route_ID_877,0.00084926264
Route_ID_6394,0.0008489906
Route_ID_4502,0.0008483888
Route_ID_8778,0.0008462677
Route_ID_5346,0.00084205257
Route_ID_5217,0.0008385127
Route_ID_432,0.00083465
Route_ID_3283,0.00082993327
Route_ID_8566,0.00082901143
Route_ID_3103,0.0008269655
Route_ID_2185,0.0008206948
Route_ID_8436,0.0008142643
Route_ID_6054,0.00081262796
Route_ID_3023,0.00080461823
Route_ID_9334,0.000801577
Route_ID_9585,0.00079906924
Route_ID_8860,0.00079897256
Route_ID_8642,0.000798024
Route_ID_8595,0.00079517084
Route_ID_8295,0.0007884147
