Feature,Importance
Destination_Type_Playa,0.054366242
Origin_Type_Playa,0.053606864
Origin_Type_MX Amigos y Familia,0.045545768
Destination_Type_Ciudad Fronteriza,0.030346
Destination_Type_Ciudad Principal,0.022840248
Bookings,0.01734543
Route_ID_2232,0.013734235
Route_ID_645,0.013133187
Origin_Type_Ciudad Fronteriza,0.012435464
Route_ID_670,0.012351067
Origin_Type_Ciudad Principal,0.011875768
Route_ID_175,0.011394981
Route_ID_650,0.011293696
Route_ID_2914,0.010933058
Origin_Type_Ecoturismo,0.010887245
Route_ID_1253,0.010761469
Route_ID_1156,0.010738515
Duration,0.010395815
Route_ID_27,0.009543221
Route_ID_427,0.009409314
Route_ID_1240,0.009152894
Destination_Type_MX Amigos y Familia,0.009106954
Capacity,0.008721703
Route_ID_1197,0.007792489
Route_ID_907,0.0071108397
Route_ID_236,0.006894687
Route_ID_3088,0.006228551
Route_ID_2721,0.0062266523
Route_ID_1916,0.0058009974
Route_ID_2490,0.005772528
Route_ID_392,0.0057255463
Route_ID_2297,0.005665741
Route_ID_195,0.00562128
Route_ID_2328,0.0056109563
Route_ID_2193,0.005486788
Route_ID_1411,0.0054319706
Route_ID_2436,0.0054155644
Route_ID_2170,0.0053964956
Route_ID_1671,0.005357287
Route_ID_2058,0.0053489455
Route_ID_753,0.00519198
Route_ID_132,0.005082747
Route_ID_1026,0.0048849913
Route_ID_3791,0.0048778425
Route_ID_824,0.0048475508
Route_ID_4517,0.004771908
Route_ID_2653,0.0046826755
Route_ID_1328,0.004673128
Route_ID_1559,0.0043689064
Route_ID_262,0.004276901
Route_ID_304,0.0041840207
Route_ID_2760,0.004069803
Route_ID_844,0.004064764
Route_ID_2316,0.0038925514
Route_ID_2087,0.0038561604
Route_ID_1031,0.003838746
Route_ID_232,0.0037767221
Route_ID_1323,0.003698617
Route_ID_1430,0.0036675471
Route_ID_1704,0.003666712
Route_ID_570,0.0035794345
Route_ID_293,0.0035535893
Route_ID_1041,0.0035339182
Route_ID_6505,0.0034948862
Route_ID_637,0.0034680555
Route_ID_4658,0.0034632422
Route_ID_1856,0.0034439296
Route_ID_1830,0.003437994
Route_ID_3413,0.0034273437
Route_ID_2210,0.0032254201
Route_ID_484,0.0031923281
Route_ID_2484,0.0031425129
Route_ID_543,0.0030767955
Route_ID_865,0.0030341446
Route_ID_1531,0.0028570378
Route_ID_2029,0.002837111
Route_ID_295,0.0028255177
Route_ID_4040,0.0028183418
Route_ID_1384,0.0027754917
Route_ID_7093,0.002763701
Route_ID_7736,0.002757519
Route_ID_783,0.0027554792
Route_ID_1937,0.0027400916
Route_ID_2422,0.0027243965
Route_ID_2186,0.0026008342
Route_ID_3033,0.0025819617
Route_ID_278,0.002563351
Route_ID_4944,0.0025529584
Route_ID_1000,0.002472298
Route_ID_3634,0.0024705795
Route_ID_1171,0.002461547
Route_ID_958,0.0024173942
Route_ID_3065,0.0023982145
Route_ID_1326,0.002340321
Route_ID_1971,0.002307299
Route_ID_1107,0.0022916615
Route_ID_3469,0.0022882535
Route_ID_3553,0.0022843413
Route_ID_1527,0.002283265
Route_ID_898,0.0022484304
Route_ID_1887,0.0021628267
Route_ID_2635,0.0021552856
Route_ID_3762,0.0021521768
Route_ID_430,0.0021461672
Route_ID_122,0.0021415239
Route_ID_158,0.0021182897
Route_ID_607,0.0021110403
Route_ID_2975,0.0020824766
Route_ID_1488,0.0020731678
Route_ID_4367,0.0020622963
Route_ID_1321,0.0020611493
Route_ID_4299,0.002034915
Route_ID_228,0.0020015633
Route_ID_2474,0.0019887825
Route_ID_3018,0.001980916
Route_ID_581,0.0019556684
Route_ID_1871,0.0019437314
Route_ID_890,0.0019389502
Route_ID_1358,0.0019159949
Route_ID_1732,0.0019059227
Route_ID_1816,0.0018978638
Route_ID_1502,0.0018827847
Route_ID_229,0.0018669233
Route_ID_2273,0.0018650237
Route_ID_1454,0.0018570814
Route_ID_5026,0.0018545148
Route_ID_2381,0.0018472831
Route_ID_106,0.0018289455
Route_ID_7294,0.0018022243
Route_ID_1055,0.0017620603
Route_ID_2410,0.0017604956
Route_ID_6016,0.0017585967
Route_ID_632,0.001732391
Route_ID_1950,0.0017168524
Route_ID_6931,0.0017087292
Route_ID_662,0.0017057932
Route_ID_2438,0.0016981103
Route_ID_1445,0.0016916929
Route_ID_1330,0.0016687835
Route_ID_4251,0.001662976
Route_ID_1002,0.0016612427
Route_ID_2101,0.0016328794
Route_ID_3883,0.0016138187
Route_ID_955,0.0016061725
Route_ID_1366,0.0015973836
Route_ID_482,0.0015967621
Route_ID_1747,0.0015954208
Route_ID_1610,0.0015751253
Route_ID_1582,0.0015677576
Route_ID_3651,0.0015667877
Route_ID_429,0.0015562584
Route_ID_2228,0.0015534979
Route_ID_4828,0.0015471553
Route_ID_1627,0.0015412726
Route_ID_3951,0.0015318296
Route_ID_4025,0.0015186128
Route_ID_1398,0.0015176728
Route_ID_243,0.0014954499
Route_ID_7854,0.0014901074
Route_ID_1702,0.0014890002
Route_ID_1275,0.0014879595
Route_ID_62,0.0014845238
Route_ID_2290,0.0014693743
Route_ID_2277,0.0014634077
Route_ID_3197,0.0014628171
Route_ID_611,0.0014521756
Route_ID_8299,0.0014340692
Route_ID_3726,0.001429362
Route_ID_6972,0.0014230795
Route_ID_7154,0.0014088303
Route_ID_6868,0.001404214
Destination_Type_Ecoturismo,0.0013906986
Route_ID_1901,0.001388304
Route_ID_2849,0.0013779127
Route_ID_8350,0.0013764297
Route_ID_7511,0.0013754305
Route_ID_3897,0.0013732478
Route_ID_35,0.0013660609
Route_ID_2191,0.0013659238
Route_ID_590,0.0013563688
Route_ID_3287,0.0013511023
Route_ID_4037,0.001350813
Route_ID_6990,0.0013456001
Route_ID_4137,0.0013449341
Route_ID_1362,0.0013359673
Route_ID_1223,0.001329717
Route_ID_2582,0.0013295782
Route_ID_59,0.0013189638
Route_ID_2648,0.0013149248
Route_ID_273,0.0013109822
Route_ID_4663,0.0013034244
Route_ID_2262,0.0012963567
Route_ID_6965,0.0012953028
Route_ID_2276,0.0012855399
Route_ID_4182,0.0012696009
Route_ID_1042,0.0012534822
Route_ID_242,0.0012466615
Route_ID_1767,0.0012390424
Route_ID_2142,0.0012324363
Route_ID_1611,0.0012264684
Route_ID_2551,0.0012210341
Route_ID_1355,0.0012054679
Route_ID_5587,0.0012030383
Route_ID_7508,0.0011927028
Route_ID_566,0.0011857544
Route_ID_2372,0.0011728603
Route_ID_6894,0.0011683817
Route_ID_1978,0.0011608799
Route_ID_961,0.0011593075
Route_ID_3515,0.0011453425
Route_ID_1694,0.0011450315
Route_ID_6550,0.0011354915
Route_ID_3989,0.0011244471
Route_ID_5608,0.0011244029
Route_ID_737,0.0011201968
Route_ID_170,0.0011177172
Route_ID_3447,0.0011176283
Route_ID_3613,0.0011136835
Route_ID_7100,0.0011076037
Route_ID_2736,0.0011060497
Route_ID_3835,0.0011049354
Route_ID_1182,0.0011027085
Route_ID_5582,0.0010979539
Route_ID_4407,0.0010910467
Route_ID_2298,0.0010624414
Route_ID_4503,0.0010592658
Route_ID_70,0.0010537334
Route_ID_2341,0.0010454914
Route_ID_1032,0.0010387149
Route_ID_367,0.001038232
Route_ID_3179,0.0010261099
Route_ID_2747,0.001023297
Route_ID_1758,0.0010232123
Route_ID_4455,0.0010219138
Route_ID_8187,0.0010187718
Route_ID_4000,0.0010085857
Route_ID_5874,0.001005914
Route_ID_5530,0.0010037925
Route_ID_711,0.0010022328
Route_ID_3003,0.000988694
Route_ID_984,0.0009860189
Route_ID_610,0.0009850399
Route_ID_523,0.000979145
Route_ID_1332,0.00096641306
Route_ID_2416,0.00095682946
Route_ID_5352,0.000942171
Route_ID_5810,0.00093748525
Route_ID_328,0.0009373714
Route_ID_5781,0.00093282503
Route_ID_6781,0.0009324942
Route_ID_2740,0.00092321186
Route_ID_4812,0.00092172093
Route_ID_4152,0.00091461866
Route_ID_1392,0.0009054589
Route_ID_6139,0.00090477127
Route_ID_3662,0.0009033707
Route_ID_7135,0.00090160716
Route_ID_3655,0.0009001006
Route_ID_4858,0.0008997733
Route_ID_7125,0.0008931915
Route_ID_2598,0.0008855653
Route_ID_8665,0.00087676843
Route_ID_1999,0.0008747285
Route_ID_4683,0.00086709874
Route_ID_261,0.0008665879
Route_ID_1994,0.00086616
Route_ID_5024,0.00086353306
Route_ID_2439,0.0008595831
Route_ID_7748,0.0008570542
Route_ID_65,0.00085673394
Route_ID_3159,0.0008536924
Route_ID_401,0.0008495395
Route_ID_1009,0.000846313
Route_ID_277,0.0008443194
Route_ID_7185,0.00083773676
Route_ID_1593,0.000831113
Route_ID_6054,0.0008261222
Route_ID_1735,0.0008257339
Route_ID_1606,0.00082288927
Route_ID_4991,0.00082064373
Route_ID_4546,0.0008205109
Route_ID_323,0.0008156126
Route_ID_2632,0.0008087517
Route_ID_1561,0.00080691924
Route_ID_4718,0.0008051103
Route_ID_3295,0.0008050348
Route_ID_3132,0.00080056675
Route_ID_372,0.00080030784
Route_ID_382,0.00079280435
Route_ID_28,0.0007848935
Route_ID_8783,0.0007819446
Route_ID_6299,0.0007812028
Route_ID_3101,0.0007799686
Route_ID_9126,0.0007796515
Route_ID_4708,0.0007633446
Route_ID_1020,0.0007627979
Route_ID_378,0.00076036114
Route_ID_5200,0.0007572192
Route_ID_7374,0.0007538169
Route_ID_1730,0.0007448187
Route_ID_520,0.00073983305
Route_ID_2451,0.0007343144
Route_ID_2555,0.00073274225
Route_ID_3612,0.0007302839
Route_ID_717,0.0007291585
Route_ID_8489,0.0007273928
Route_ID_1184,0.000727377
Route_ID_1083,0.0007268825
Route_ID_3533,0.00072648353
Route_ID_7031,0.00072365196
Route_ID_4760,0.0007231884
Route_ID_58,0.0007214712
Route_ID_2139,0.00071579346
Route_ID_1777,0.00071555673
Route_ID_4335,0.00071295025
Route_ID_3844,0.00069548044
Route_ID_2776,0.0006824208
Route_ID_930,0.000675621
Route_ID_5167,0.00067165965
Route_ID_588,0.00067067
Route_ID_2787,0.00066824147
Route_ID_9101,0.0006680956
Route_ID_7442,0.0006680034
Route_ID_9473,0.0006661531
Route_ID_7559,0.000658843
Route_ID_5921,0.0006587226
Route_ID_5603,0.000658432
Route_ID_9774,0.0006446502
Route_ID_8604,0.00064408104
Route_ID_4055,0.0006420534
Route_ID_516,0.0006394336
Route_ID_3401,0.0006316211
Route_ID_8228,0.0006239614
Route_ID_8891,0.00062187057
Route_ID_2727,0.00061939115
Route_ID_5676,0.0006129475
Route_ID_326,0.0006123865
Route_ID_5599,0.00060861185
Route_ID_4964,0.00060261664
Route_ID_2986,0.0005996903
Route_ID_2757,0.00059948064
Route_ID_947,0.0005828334
Route_ID_6000,0.0005750848
Route_ID_2371,0.00056613545
Route_ID_5699,0.00056608755
Route_ID_5190,0.00056482153
Route_ID_5085,0.0005310466
Route_ID_2791,0.00039009683
Route_ID_4323,0.00031902408
Quantity,0.00029500498
TotalSales,6.265618e-05
Route_ID_6174,1.0732662e-05
Route_ID_6120,0.0
Route_ID_5704,0.0
Route_ID_5710,0.0
Route_ID_587,0.0
Route_ID_582,0.0
Route_ID_5727,0.0
