Feature,Importance
Route_ID_2835,0.0028969625
Route_ID_1142,0.002857456
Route_ID_2257,0.0028444787
Route_ID_1942,0.0028271305
Route_ID_4905,0.0028161434
Route_ID_2918,0.0027862485
Route_ID_1089,0.002780991
Route_ID_654,0.0027619689
Route_ID_7859,0.0027410178
Route_ID_241,0.0027347119
Route_ID_2227,0.002706515
Route_ID_1313,0.0026836512
Route_ID_4590,0.0026768646
Route_ID_755,0.0026702168
Route_ID_7680,0.0026592195
Route_ID_258,0.0025838197
Route_ID_3513,0.0025779326
Route_ID_286,0.0025584227
Route_ID_590,0.0025065066
Route_ID_3025,0.0024844585
Route_ID_7964,0.0024380942
Route_ID_4393,0.0024092875
Route_ID_8253,0.0024067913
Route_ID_2016,0.0024045305
Route_ID_2013,0.0024013792
Route_ID_316,0.0023861197
Route_ID_533,0.002384108
Route_ID_554,0.0023659468
Route_ID_440,0.0023615367
Route_ID_453,0.0023485548
Route_ID_3677,0.0023440958
Route_ID_5151,0.0023385077
Route_ID_1630,0.0023237264
Route_ID_2630,0.0023076115
Route_ID_3075,0.0022854807
Route_ID_2913,0.002263766
Route_ID_1038,0.00224694
Route_ID_1450,0.002225627
Route_ID_2619,0.002210143
Route_ID_309,0.002201322
Route_ID_4922,0.0021877873
Route_ID_618,0.0021579314
Route_ID_821,0.0021145078
Route_ID_2928,0.0021018365
Route_ID_970,0.002095303
Route_ID_4236,0.0020872133
Route_ID_1882,0.0020851423
Route_ID_6975,0.0020829802
Route_ID_1210,0.0020769204
Route_ID_9027,0.0020704502
Route_ID_4357,0.0020665335
Route_ID_837,0.0020325533
Route_ID_1372,0.0020255179
Route_ID_2650,0.0020250562
Route_ID_2717,0.001988848
Route_ID_910,0.0019809245
Route_ID_1841,0.0019194547
Route_ID_294,0.001911407
Route_ID_2429,0.0019047852
Route_ID_6791,0.0018711784
Route_ID_8890,0.0018546556
Route_ID_105,0.0018478363
Route_ID_730,0.001840475
Route_ID_266,0.0018043475
Route_ID_3144,0.0017826495
Route_ID_7466,0.0017724084
Route_ID_3017,0.0017605965
Route_ID_1793,0.0017536314
Route_ID_3561,0.0017471765
Route_ID_4984,0.0017416057
Route_ID_1682,0.0017146863
Route_ID_557,0.0016935058
Route_ID_771,0.0016796855
Route_ID_4350,0.0016775565
Route_ID_3172,0.0016587925
Route_ID_3217,0.0016445542
Route_ID_5847,0.0016443895
Route_ID_2587,0.0016422474
Route_ID_1185,0.0016202899
Route_ID_9789,0.0016186658
Route_ID_3953,0.0016185308
Route_ID_1149,0.0016037665
Route_ID_3814,0.0015718003
Route_ID_124,0.0015694307
Route_ID_1131,0.0015676267
Route_ID_626,0.001544583
Route_ID_3898,0.0015329082
Route_ID_7630,0.0015219817
Route_ID_6466,0.0015148214
Route_ID_1774,0.0014938402
Route_ID_4796,0.0014894108
Route_ID_758,0.0014880555
Route_ID_2643,0.0014715042
Route_ID_800,0.0014434281
Route_ID_2456,0.0014424907
Route_ID_424,0.0014336186
Route_ID_510,0.0014325925
Route_ID_6831,0.0014160782
Route_ID_5394,0.0014158576
Route_ID_1316,0.001398622
Route_ID_5785,0.001391123
Route_ID_6996,0.0013847579
Route_ID_5253,0.0013773444
Route_ID_257,0.0013729985
Route_ID_1209,0.0013701696
Route_ID_2602,0.0013687463
Route_ID_2956,0.0013686386
Route_ID_4132,0.001363213
Route_ID_934,0.0013472212
Route_ID_8097,0.0013441786
Route_ID_4819,0.0013285212
Route_ID_999,0.0013243543
Route_ID_1946,0.0013097771
Route_ID_1528,0.0013081615
Route_ID_3218,0.0013050378
Route_ID_8352,0.0013032005
Route_ID_310,0.0012873837
Route_ID_1801,0.0012809829
Route_ID_4035,0.00127821
Route_ID_836,0.0012761826
Route_ID_706,0.0012759963
Route_ID_397,0.0012713892
Route_ID_3718,0.0012699965
Route_ID_4810,0.0012632229
Route_ID_5476,0.0012605493
Route_ID_1538,0.0012599669
Route_ID_4004,0.0012582978
Route_ID_1786,0.0012507366
Route_ID_1199,0.0012429467
Route_ID_1687,0.0012371035
Route_ID_5805,0.0012344212
Route_ID_2958,0.0012335129
Route_ID_112,0.001226182
Route_ID_4066,0.0012234639
Route_ID_732,0.0012210102
Route_ID_770,0.0012169476
Route_ID_6580,0.0012063864
Route_ID_3121,0.0012011749
Route_ID_8168,0.0011874988
Route_ID_1720,0.001185746
Route_ID_6351,0.0011763904
Route_ID_4811,0.0011761305
Route_ID_2164,0.0011720607
Route_ID_3555,0.0011690485
Route_ID_1614,0.0011676431
Route_ID_5524,0.0011675503
Route_ID_793,0.0011669836
Route_ID_5281,0.0011616339
Route_ID_97,0.0011570721
Route_ID_1746,0.0011515107
Route_ID_2175,0.0011493143
Route_ID_7971,0.0011485092
Route_ID_1954,0.0011402405
Route_ID_3685,0.0011359071
Route_ID_6164,0.0011277288
Route_ID_1998,0.0011239182
Route_ID_5105,0.0011145689
Route_ID_7215,0.0011108316
Route_ID_6864,0.0011053225
Route_ID_855,0.0011052829
Route_ID_736,0.0011030367
Route_ID_2569,0.0010970625
Route_ID_8198,0.0010955508
Route_ID_377,0.0010946275
Route_ID_3577,0.001092117
Route_ID_5027,0.0010920531
Route_ID_8102,0.0010911454
Route_ID_2792,0.0010906893
Route_ID_1090,0.0010883006
Route_ID_4370,0.0010789456
Route_ID_8526,0.0010772072
Route_ID_2551,0.0010758267
Route_ID_3277,0.0010491016
Route_ID_7128,0.0010483443
Route_ID_1970,0.0010389878
Route_ID_803,0.0010345523
Route_ID_1815,0.0010291464
Route_ID_1519,0.0010167478
Route_ID_4369,0.001005667
Route_ID_4,0.0010021093
Route_ID_8811,0.000991119
Route_ID_1811,0.0009794092
Route_ID_177,0.0009791567
Route_ID_8233,0.0009690724
Route_ID_3695,0.0009629099
Route_ID_6509,0.00095918565
Route_ID_994,0.00094403786
Route_ID_1471,0.0009420609
Route_ID_6899,0.00094187004
Route_ID_7234,0.00091427116
Route_ID_608,0.00090501766
Route_ID_2540,0.0008509134
Route_ID_531,0.00077862793
Route_ID_871,0.000756327
Route_ID_5470,0.00070692424
Route_ID_6545,0.0006727258
Route_ID_8113,0.0006509755
Route_ID_4906,0.00062476756
Route_ID_7045,0.000621851
Route_ID_6025,0.0005592112
Route_ID_74,0.00055797654
Route_ID_1410,0.0005145373
Route_ID_2244,0.0005138493
Route_ID_4877,0.00046204944
Route_ID_2014,0.0004608314
Route_ID_2185,0.00045716675
Quantity,0.0004504183
Route_ID_1618,0.00044887583
Route_ID_775,0.00042360197
Route_ID_52,0.00039863854
Route_ID_57,0.00037324912
Route_ID_1163,0.00036830854
Route_ID_4400,0.00031783967
Route_ID_6418,0.0003162307
Route_ID_1310,0.0003026832
Route_ID_6108,0.00027925032
Route_ID_8457,0.0002431013
Route_ID_6765,0.00023717567
Route_ID_5408,0.00019875768
Route_ID_9207,0.00019253639
Route_ID_1845,0.00017904567
Route_ID_621,0.00017822917
Route_ID_9190,0.00011667546
Route_ID_2051,0.00010281605
Route_ID_3627,4.2533335e-05
TotalSales,3.9777766e-05
Route_ID_6005,0.0
Route_ID_4716,0.0
Route_ID_5694,0.0
Route_ID_9587,0.0
Route_ID_5636,0.0
Route_ID_4720,0.0
Route_ID_6028,0.0
Route_ID_5690,0.0
Route_ID_6004,0.0
Route_ID_6058,0.0
Route_ID_4726,0.0
Route_ID_4765,0.0
Route_ID_5664,0.0
Route_ID_6061,0.0
Route_ID_9707,0.0
Route_ID_5747,0.0
Route_ID_4699,0.0
Route_ID_4655,0.0
Route_ID_4659,0.0
Route_ID_5811,0.0
Route_ID_5815,0.0
Route_ID_5821,0.0
Route_ID_5827,0.0
Route_ID_4688,0.0
Route_ID_5843,0.0
Route_ID_5845,0.0
Route_ID_5766,0.0
Route_ID_8906,0.0
Route_ID_6003,0.0
Route_ID_5893,0.0
Route_ID_5903,0.0
Route_ID_5950,0.0
Route_ID_5975,0.0
Route_ID_9684,0.0
Route_ID_5757,0.0
Route_ID_4669,0.0
Route_ID_5698,0.0
Route_ID_4629,0.0
Route_ID_5652,0.0
Route_ID_4986,0.0
Route_ID_5624,0.0
Route_ID_5623,0.0
Route_ID_5362,0.0
Route_ID_8915,0.0
Route_ID_5360,0.0
Route_ID_5350,0.0
Route_ID_5321,0.0
Route_ID_5256,0.0
Route_ID_5233,0.0
Route_ID_5228,0.0
Route_ID_5218,0.0
Route_ID_5195,0.0
Route_ID_5185,0.0
Route_ID_5165,0.0
Route_ID_5155,0.0
Route_ID_9042,0.0
Route_ID_5143,0.0
Route_ID_5123,0.0
Route_ID_5110,0.0
Route_ID_5106,0.0
Route_ID_4924,0.0
Route_ID_9756,0.0
Route_ID_5092,0.0
Route_ID_5069,0.0
Route_ID_4942,0.0
Route_ID_5067,0.0
Route_ID_5066,0.0
Route_ID_5049,0.0
Route_ID_5035,0.0
Route_ID_4978,0.0
Route_ID_5005,0.0
Route_ID_6062,0.0
Route_ID_4839,0.0
Route_ID_4825,0.0
Route_ID_8947,0.0
Route_ID_5595,0.0
Route_ID_5586,0.0
Route_ID_4776,0.0
Route_ID_5579,0.0
Route_ID_9713,0.0
Route_ID_5576,0.0
Route_ID_5570,0.0
Route_ID_4783,0.0
Route_ID_5564,0.0
Route_ID_5536,0.0
Route_ID_5532,0.0
Route_ID_5523,0.0
Route_ID_9740,0.0
Route_ID_9742,0.0
Route_ID_5377,0.0
Route_ID_5494,0.0
Route_ID_5491,0.0
Route_ID_5467,0.0
Route_ID_5460,0.0
Route_ID_9871,0.0
Route_ID_9085,0.0
Route_ID_4799,0.0
Route_ID_5393,0.0
Route_ID_4820,0.0
Route_ID_5388,0.0
Route_ID_9790,0.0
Route_ID_5387,0.0
Route_ID_5381,0.0
Route_ID_5372,0.0
Route_ID_6555,0.0
Route_ID_9575,0.0
Route_ID_7792,0.0
Route_ID_7599,0.0
Route_ID_9262,0.0
Route_ID_7648,0.0
Route_ID_9257,0.0
Route_ID_7672,0.0
Route_ID_8736,0.0
Route_ID_7719,0.0
Route_ID_7788,0.0
Route_ID_7804,0.0
Route_ID_8888,0.0
Route_ID_7847,0.0
Route_ID_7849,0.0
Route_ID_7852,0.0
Route_ID_7855,0.0
Route_ID_9218,0.0
Route_ID_7864,0.0
Route_ID_7865,0.0
Route_ID_8710,0.0
Route_ID_9088,0.0
Route_ID_7588,0.0
Route_ID_7570,0.0
Route_ID_8747,0.0
Route_ID_7229,0.0
Route_ID_9270,0.0
Route_ID_7235,0.0
Route_ID_7245,0.0
Route_ID_7249,0.0
Route_ID_8790,0.0
Route_ID_7326,0.0
Route_ID_7359,0.0
Route_ID_7362,0.0
Route_ID_7398,0.0
Route_ID_7436,0.0
Route_ID_7440,0.0
Route_ID_7443,0.0
Route_ID_7490,0.0
Route_ID_7496,0.0
Route_ID_7508,0.0
Route_ID_7544,0.0
Route_ID_7913,0.0
Route_ID_7927,0.0
Route_ID_7934,0.0
Route_ID_8335,0.0
Route_ID_8342,0.0
Route_ID_8362,0.0
Route_ID_8371,0.0
Route_ID_8394,0.0
Route_ID_8421,0.0
Route_ID_9122,0.0
Route_ID_8453,0.0
Route_ID_8456,0.0
Route_ID_9119,0.0
Route_ID_8461,0.0
Route_ID_9117,0.0
Route_ID_8462,0.0
Route_ID_8468,0.0
Route_ID_8567,0.0
Route_ID_8561,0.0
Route_ID_9094,0.0
Route_ID_8557,0.0
Route_ID_9146,0.0
Route_ID_8308,0.0
Route_ID_7963,0.0
Route_ID_9189,0.0
Route_ID_8708,0.0
Route_ID_7995,0.0
Route_ID_8008,0.0
Route_ID_8030,0.0
Route_ID_8075,0.0
Route_ID_8110,0.0
Route_ID_8121,0.0
Route_ID_8129,0.0
Route_ID_8169,0.0
Route_ID_8625,0.0
Route_ID_8171,0.0
Route_ID_8183,0.0
Route_ID_8185,0.0
Route_ID_8224,0.0
Route_ID_8616,0.0
Route_ID_8292,0.0
Route_ID_8595,0.0
Route_ID_7222,0.0
Route_ID_9326,0.0
Route_ID_7207,0.0
Route_ID_6409,0.0
Route_ID_6413,0.0
Route_ID_6416,0.0
Route_ID_8887,0.0
Route_ID_8877,0.0
Route_ID_6423,0.0
Route_ID_6430,0.0
Route_ID_6451,0.0
Route_ID_6504,0.0
Route_ID_9553,0.0
Route_ID_6510,0.0
Route_ID_6531,0.0
Route_ID_6539,0.0
Route_ID_6542,0.0
Route_ID_6552,0.0
Route_ID_6556,0.0
Route_ID_6578,0.0
Route_ID_6581,0.0
Route_ID_6410,0.0
Route_ID_6407,0.0
Route_ID_6628,0.0
Route_ID_6384,0.0
Route_ID_6072,0.0
Route_ID_6149,0.0
Route_ID_9568,0.0
Route_ID_6157,0.0
Route_ID_6170,0.0
Route_ID_6187,0.0
Route_ID_6244,0.0
Route_ID_9557,0.0
Route_ID_6246,0.0
Route_ID_6256,0.0
Route_ID_6260,0.0
Route_ID_6263,0.0
Route_ID_6274,0.0
Route_ID_6278,0.0
Route_ID_6354,0.0
Route_ID_6368,0.0
Route_ID_6375,0.0
Route_ID_6624,0.0
Route_ID_9545,0.0
Route_ID_7095,0.0
Route_ID_9485,0.0
Route_ID_9468,0.0
Route_ID_6905,0.0
Route_ID_6919,0.0
Route_ID_6923,0.0
Route_ID_6943,0.0
Route_ID_6951,0.0
Route_ID_6954,0.0
Route_ID_6968,0.0
Route_ID_9456,0.0
Route_ID_4616,0.0
Route_ID_6984,0.0
Route_ID_6989,0.0
Route_ID_6993,0.0
Route_ID_6994,0.0
Route_ID_9330,0.0
Route_ID_7063,0.0
Route_ID_7088,0.0
Route_ID_9477,0.0
Route_ID_6874,0.0
Route_ID_6638,0.0
Route_ID_6868,0.0
Route_ID_9543,0.0
Route_ID_6660,0.0
Route_ID_6681,0.0
Route_ID_9501,0.0
Route_ID_9490,0.0
Route_ID_6708,0.0
Route_ID_6709,0.0
Route_ID_6722,0.0
Route_ID_8948,0.0
Route_ID_6755,0.0
Route_ID_6788,0.0
Route_ID_6790,0.0
Route_ID_6795,0.0
Route_ID_8866,0.0
Route_ID_8828,0.0
Route_ID_6834,0.0
Route_ID_6856,0.0
Route_ID_6747,0.0
Route_ID_3327,0.0
Route_ID_4609,0.0
Route_ID_1307,0.0
Route_ID_1228,0.0
Route_ID_1232,0.0
Route_ID_1234,0.0
Route_ID_1256,0.0
Route_ID_1267,0.0
Route_ID_1283,0.0
Route_ID_1284,0.0
Route_ID_1297,0.0
Route_ID_1319,0.0
Route_ID_1508,0.0
Route_ID_1344,0.0
Route_ID_1379,0.0
Route_ID_1415,0.0
Route_ID_1440,0.0
Route_ID_1453,0.0
Route_ID_1467,0.0
Route_ID_1475,0.0
Route_ID_1480,0.0
Route_ID_1225,0.0
Route_ID_1218,0.0
Route_ID_1212,0.0
Route_ID_1211,0.0
Route_ID_1042,0.0
Route_ID_1044,0.0
Route_ID_1047,0.0
Route_ID_1051,0.0
Route_ID_1053,0.0
Route_ID_1066,0.0
Route_ID_1075,0.0
Route_ID_1091,0.0
Route_ID_1103,0.0
Route_ID_1123,0.0
Route_ID_1135,0.0
Route_ID_1161,0.0
Route_ID_1165,0.0
Route_ID_1194,0.0
Route_ID_1197,0.0
Route_ID_1202,0.0
Route_ID_1206,0.0
Route_ID_1504,0.0
Route_ID_1523,0.0
Route_ID_1037,0.0
Route_ID_1890,0.0
Route_ID_1795,0.0
Route_ID_1810,0.0
Route_ID_1853,0.0
Route_ID_1857,0.0
Route_ID_1859,0.0
Route_ID_1876,0.0
Route_ID_1887,0.0
Route_ID_1889,0.0
Route_ID_1902,0.0
Route_ID_1539,0.0
Route_ID_1911,0.0
Route_ID_1948,0.0
Route_ID_1977,0.0
Route_ID_1981,0.0
Route_ID_1984,0.0
Route_ID_2009,0.0
Route_ID_2048,0.0
Route_ID_2090,0.0
Route_ID_1794,0.0
Route_ID_1789,0.0
Route_ID_1773,0.0
Route_ID_1753,0.0
Route_ID_1562,0.0
Route_ID_1563,0.0
Route_ID_1564,0.0
Route_ID_1567,0.0
Route_ID_1583,0.0
Route_ID_1588,0.0
Route_ID_1589,0.0
Route_ID_1598,0.0
Route_ID_1629,0.0
Route_ID_1639,0.0
Route_ID_1657,0.0
Route_ID_1668,0.0
Route_ID_1670,0.0
Route_ID_1688,0.0
Route_ID_1697,0.0
Route_ID_1717,0.0
Route_ID_1728,0.0
Route_ID_1040,0.0
Route_ID_1023,0.0
Route_ID_4584,0.0
Route_ID_400,0.0
Route_ID_284,0.0
Route_ID_287,0.0
Route_ID_299,0.0
Route_ID_302,0.0
Route_ID_338,0.0
Route_ID_350,0.0
Route_ID_383,0.0
Route_ID_385,0.0
Route_ID_404,0.0
Route_ID_502,0.0
Route_ID_405,0.0
Route_ID_413,0.0
Route_ID_415,0.0
Route_ID_428,0.0
Route_ID_459,0.0
Route_ID_473,0.0
Route_ID_478,0.0
Route_ID_486,0.0
Route_ID_260,0.0
Route_ID_256,0.0
Route_ID_249,0.0
Route_ID_231,0.0
Route_ID_13,0.0
Route_ID_16,0.0
Route_ID_30,0.0
Route_ID_44,0.0
Route_ID_46,0.0
Route_ID_86,0.0
Route_ID_111,0.0
Route_ID_133,0.0
Route_ID_142,0.0
Route_ID_147,0.0
Route_ID_151,0.0
Route_ID_170,0.0
Route_ID_178,0.0
Route_ID_189,0.0
Route_ID_193,0.0
Route_ID_212,0.0
Route_ID_220,0.0
Route_ID_492,0.0
Route_ID_503,0.0
Route_ID_1016,0.0
Route_ID_865,0.0
Route_ID_784,0.0
Route_ID_807,0.0
Route_ID_822,0.0
Route_ID_839,0.0
Route_ID_840,0.0
Route_ID_853,0.0
Route_ID_863,0.0
Route_ID_864,0.0
Route_ID_883,0.0
Route_ID_509,0.0
Route_ID_906,0.0
Route_ID_930,0.0
Route_ID_942,0.0
Route_ID_972,0.0
Route_ID_973,0.0
Route_ID_993,0.0
Route_ID_1008,0.0
Route_ID_1011,0.0
Route_ID_778,0.0
Route_ID_748,0.0
Route_ID_745,0.0
Route_ID_720,0.0
Route_ID_544,0.0
Route_ID_559,0.0
Route_ID_578,0.0
Route_ID_589,0.0
Route_ID_594,0.0
Route_ID_600,0.0
Route_ID_603,0.0
Route_ID_613,0.0
Route_ID_633,0.0
Route_ID_643,0.0
Route_ID_668,0.0
Route_ID_676,0.0
Route_ID_679,0.0
Route_ID_689,0.0
Route_ID_690,0.0
Route_ID_692,0.0
Route_ID_713,0.0
Route_ID_2113,0.0
Route_ID_2136,0.0
Route_ID_2147,0.0
Route_ID_3690,0.0
Route_ID_3611,0.0
Route_ID_3623,0.0
Route_ID_3639,0.0
Route_ID_3645,0.0
Route_ID_3669,0.0
Route_ID_3672,0.0
Route_ID_3678,0.0
Route_ID_3679,0.0
Route_ID_3691,0.0
Route_ID_3775,0.0
Route_ID_3702,0.0
Route_ID_3708,0.0
Route_ID_3709,0.0
Route_ID_3724,0.0
Route_ID_3725,0.0
Route_ID_3743,0.0
Route_ID_3749,0.0
Route_ID_3771,0.0
Route_ID_3599,0.0
Route_ID_3566,0.0
Route_ID_3563,0.0
Route_ID_3559,0.0
Route_ID_3281,0.0
Route_ID_3297,0.0
Route_ID_3302,0.0
Route_ID_3326,0.0
Route_ID_3354,0.0
Route_ID_3356,0.0
Route_ID_3364,0.0
Route_ID_3379,0.0
Route_ID_3384,0.0
Route_ID_3390,0.0
Route_ID_3420,0.0
Route_ID_3482,0.0
Route_ID_3487,0.0
Route_ID_3493,0.0
Route_ID_3494,0.0
Route_ID_3507,0.0
Route_ID_3510,0.0
Route_ID_3774,0.0
Route_ID_3783,0.0
Route_ID_2152,0.0
Route_ID_4419,0.0
Route_ID_4281,0.0
Route_ID_4289,0.0
Route_ID_4296,0.0
Route_ID_4304,0.0
Route_ID_4360,0.0
Route_ID_4363,0.0
Route_ID_4401,0.0
Route_ID_4415,0.0
Route_ID_4435,0.0
Route_ID_3800,0.0
Route_ID_4447,0.0
Route_ID_4477,0.0
Route_ID_4516,0.0
Route_ID_4531,0.0
Route_ID_4534,0.0
Route_ID_4537,0.0
Route_ID_4553,0.0
Route_ID_4557,0.0
Route_ID_4273,0.0
Route_ID_4256,0.0
Route_ID_4212,0.0
Route_ID_4147,0.0
Route_ID_3830,0.0
Route_ID_3839,0.0
Route_ID_3882,0.0
Route_ID_3891,0.0
Route_ID_3909,0.0
Route_ID_3910,0.0
Route_ID_3925,0.0
Route_ID_3927,0.0
Route_ID_3939,0.0
Route_ID_3958,0.0
Route_ID_3994,0.0
Route_ID_4017,0.0
Route_ID_4021,0.0
Route_ID_4027,0.0
Route_ID_4079,0.0
Route_ID_4107,0.0
Route_ID_4134,0.0
Route_ID_3261,0.0
Route_ID_3237,0.0
Route_ID_3229,0.0
Route_ID_2668,0.0
Route_ID_2485,0.0
Route_ID_2530,0.0
Route_ID_2550,0.0
Route_ID_2556,0.0
Route_ID_2563,0.0
Route_ID_2564,0.0
Route_ID_2567,0.0
Route_ID_2616,0.0
Route_ID_2679,0.0
Route_ID_3222,0.0
Route_ID_2691,0.0
Route_ID_2693,0.0
Route_ID_2701,0.0
Route_ID_2704,0.0
Route_ID_2723,0.0
Route_ID_2727,0.0
Route_ID_2745,0.0
Route_ID_2748,0.0
Route_ID_2482,0.0
Route_ID_2461,0.0
Route_ID_2450,0.0
Route_ID_2447,0.0
Route_ID_2178,0.0
Route_ID_2200,0.0
Route_ID_2208,0.0
Route_ID_2211,0.0
Route_ID_2216,0.0
Route_ID_2226,0.0
Route_ID_2241,0.0
Route_ID_2245,0.0
Route_ID_2270,0.0
Route_ID_2299,0.0
Route_ID_2300,0.0
Route_ID_2318,0.0
Route_ID_2323,0.0
Route_ID_2331,0.0
Route_ID_2407,0.0
Route_ID_2408,0.0
Route_ID_2444,0.0
Route_ID_2755,0.0
Route_ID_2758,0.0
Route_ID_2774,0.0
Route_ID_3050,0.0
Route_ID_3060,0.0
Route_ID_3083,0.0
Route_ID_3087,0.0
Route_ID_3091,0.0
Route_ID_3094,0.0
Route_ID_3099,0.0
Route_ID_3100,0.0
Route_ID_3102,0.0
Route_ID_3118,0.0
Route_ID_3122,0.0
Route_ID_3152,0.0
Route_ID_3161,0.0
Route_ID_3165,0.0
Route_ID_3167,0.0
Route_ID_3178,0.0
Route_ID_3187,0.0
Route_ID_3221,0.0
Route_ID_3056,0.0
Route_ID_3041,0.0
Route_ID_2778,0.0
Route_ID_3009,0.0
Route_ID_2822,0.0
Route_ID_2831,0.0
Route_ID_2841,0.0
Route_ID_2844,0.0
Route_ID_2860,0.0
Route_ID_2870,0.0
Route_ID_2873,0.0
Route_ID_2896,0.0
Route_ID_2901,0.0
Route_ID_2905,0.0
Route_ID_2922,0.0
Route_ID_2937,0.0
Route_ID_2944,0.0
Route_ID_2949,0.0
Route_ID_2960,0.0
Route_ID_2984,0.0
Route_ID_2985,0.0
Route_ID_9874,0.0
