Feature,Importance
Origin_Type_Playa,0.040681515
Destination_Type_Playa,0.035486773
Capacity,0.033733826
Destination_Type_Ciudad Fronteriza,0.028687438
Destination_Type_Ecoturismo,0.026688827
Destination_Type_Ciudad Principal,0.026155815
Bookings,0.025593318
Route_ID_137,0.020541605
Origin_Type_MX Amigos y Familia,0.017209703
Duration,0.014891539
Origin_Type_Ciudad Principal,0.014832892
Route_ID_1476,0.012262459
Destination_Type_MX Amigos y Familia,0.010079249
Route_ID_3689,0.009724543
Route_ID_2439,0.009290225
Route_ID_2398,0.009203243
Route_ID_2912,0.008979953
Route_ID_143,0.008379769
Route_ID_931,0.008245628
Route_ID_3187,0.0076469067
Origin_Type_Ciudad Fronteriza,0.007623149
Route_ID_785,0.0072888373
Route_ID_3232,0.007174769
Route_ID_650,0.0069705965
Route_ID_627,0.0069631874
Route_ID_841,0.0069556627
Route_ID_74,0.0067763017
Route_ID_2992,0.00643749
Route_ID_2769,0.006298222
Route_ID_2599,0.0062290346
Route_ID_9,0.0062058847
Route_ID_3829,0.0058481623
Route_ID_753,0.005526363
Origin_Type_Ecoturismo,0.005444578
Route_ID_175,0.005433458
Route_ID_3512,0.0053746207
Route_ID_1150,0.0051267967
Route_ID_294,0.0050907745
Route_ID_1711,0.0050277566
Route_ID_771,0.004805605
Route_ID_4237,0.004634864
Route_ID_2534,0.0046036663
Route_ID_2161,0.0044151586
Route_ID_275,0.0044070412
Route_ID_645,0.004291224
Route_ID_2974,0.0042461148
Route_ID_1572,0.004230546
Route_ID_637,0.0042158663
Route_ID_426,0.0041662604
Route_ID_1395,0.004034269
Route_ID_1991,0.004001856
Route_ID_2972,0.0039863
Route_ID_5348,0.0039672307
Route_ID_3397,0.003931932
Route_ID_31,0.003892938
Route_ID_3294,0.0038586464
Route_ID_322,0.003799248
Route_ID_5208,0.003714044
Route_ID_1210,0.0037059642
Route_ID_2075,0.0037050687
Route_ID_1289,0.003686453
Route_ID_410,0.0036350882
Route_ID_1070,0.003632439
Route_ID_1883,0.0036007126
Route_ID_3181,0.00353763
Route_ID_4388,0.003507236
Route_ID_831,0.0034953011
Route_ID_506,0.003438595
Route_ID_4451,0.0033863806
Route_ID_1644,0.003370603
Route_ID_1643,0.0033145999
Route_ID_702,0.0033127575
Route_ID_867,0.0032893792
Route_ID_489,0.0032181332
Route_ID_9624,0.0032040782
Route_ID_4594,0.003185349
Route_ID_3838,0.003182978
Route_ID_755,0.003044905
Route_ID_1577,0.0030303241
Route_ID_1484,0.0030218854
Route_ID_70,0.0030214982
Route_ID_90,0.00301844
Route_ID_1724,0.0030025207
Route_ID_7579,0.0030023367
Route_ID_592,0.0029817838
Route_ID_1270,0.002971228
Route_ID_202,0.0029591683
Route_ID_440,0.0029494446
Route_ID_1687,0.0029310097
Route_ID_725,0.002916528
Route_ID_257,0.0029127668
Route_ID_1371,0.0028671215
Route_ID_1199,0.0028401352
Route_ID_2114,0.0028215323
Route_ID_7620,0.0028053343
Route_ID_1758,0.0028034917
Route_ID_583,0.0027737466
Route_ID_939,0.0027690816
Route_ID_1649,0.0027650625
Route_ID_3200,0.0027479103
Route_ID_941,0.00274531
Route_ID_2535,0.002706554
Route_ID_2573,0.0026604359
Route_ID_1416,0.0026591632
Route_ID_3315,0.0026478942
Route_ID_134,0.002632633
Route_ID_1549,0.0026163904
Route_ID_2038,0.0025881457
Route_ID_8561,0.0025842634
Route_ID_5230,0.0025691492
Route_ID_1268,0.0025508183
Route_ID_434,0.0025475894
Route_ID_1677,0.0025276404
Route_ID_551,0.0025222756
Route_ID_786,0.0024650525
Route_ID_320,0.0024576562
Route_ID_471,0.0024278723
Route_ID_3225,0.002424941
Route_ID_3213,0.0024009685
Route_ID_4797,0.0023717615
Route_ID_5062,0.0023677691
Route_ID_4052,0.0023580433
Route_ID_989,0.0023410262
Route_ID_7239,0.0023396316
Route_ID_28,0.002327142
Route_ID_6172,0.0023228345
Route_ID_517,0.0023173543
Route_ID_7220,0.0023166053
Route_ID_2695,0.0023113894
Route_ID_1975,0.0023111762
Route_ID_4631,0.00229317
Route_ID_530,0.0022794881
Route_ID_5588,0.0022770732
Route_ID_5689,0.002255173
Route_ID_2586,0.0022465817
Route_ID_821,0.0022425542
Route_ID_3021,0.0022412986
Route_ID_1324,0.0022405966
Route_ID_242,0.0022391502
Route_ID_1420,0.0022341702
Route_ID_6252,0.0022291802
Route_ID_5237,0.002228378
Route_ID_229,0.0022219014
Route_ID_1417,0.0021907531
Route_ID_2948,0.00218943
Route_ID_312,0.0021718934
Route_ID_2590,0.00216451
Route_ID_626,0.0021531277
Route_ID_2672,0.0021279168
Route_ID_4272,0.0021189265
Route_ID_5456,0.002116747
Route_ID_3211,0.0021120722
Route_ID_957,0.0021117625
Route_ID_3715,0.002091282
Route_ID_2462,0.002047727
Route_ID_6148,0.0020386751
Route_ID_2766,0.0020357461
Route_ID_3992,0.0020332949
Route_ID_2157,0.0020142877
Route_ID_2311,0.0020140165
Route_ID_1808,0.0020137832
Route_ID_1451,0.0020096728
Route_ID_5297,0.0020054253
Route_ID_88,0.0019838929
Quantity,0.0019638236
Route_ID_1627,0.0019467855
Route_ID_5840,0.0019301903
Route_ID_1922,0.0019272519
Route_ID_665,0.0019263494
Route_ID_2492,0.0018992807
Route_ID_161,0.0018954863
Route_ID_3971,0.0018649702
Route_ID_377,0.0018588079
Route_ID_5003,0.001837238
Route_ID_6955,0.001835747
Route_ID_4483,0.0018315045
Route_ID_656,0.0018301806
Route_ID_715,0.0018136249
Route_ID_1638,0.0018068395
Route_ID_7083,0.001780629
Route_ID_6108,0.0017775171
Route_ID_5669,0.0017758246
Route_ID_5097,0.0017722416
Route_ID_5845,0.0017677048
Route_ID_4898,0.0017467573
Route_ID_6798,0.0017463762
Route_ID_2936,0.0017449056
Route_ID_7238,0.0017397028
Route_ID_8298,0.0017338613
Route_ID_2000,0.0017281234
Route_ID_5471,0.0017160375
Route_ID_2959,0.0017127469
Route_ID_102,0.0016933675
Route_ID_4651,0.0016899644
Route_ID_1804,0.0016850211
Route_ID_847,0.0016817538
Route_ID_2457,0.001656116
Route_ID_1266,0.0016557138
Route_ID_6327,0.0016477053
Route_ID_9222,0.0016475143
Route_ID_1027,0.0016414351
Route_ID_2558,0.0016395637
Route_ID_7197,0.0016305615
Route_ID_9369,0.0016304702
Route_ID_6735,0.0016254699
Route_ID_2815,0.0016199842
Route_ID_2317,0.0016168419
Route_ID_4781,0.0015948466
Route_ID_1568,0.0015936653
Route_ID_4162,0.001591874
Route_ID_532,0.001591303
Route_ID_1238,0.0015809856
Route_ID_439,0.0015691291
Route_ID_527,0.0015587786
Route_ID_4911,0.0015286433
Route_ID_2460,0.0015284526
Route_ID_731,0.0015273087
Route_ID_279,0.0015263348
Route_ID_5825,0.001519337
Route_ID_882,0.0015190345
Route_ID_4110,0.0015185492
Route_ID_5108,0.0015119701
Route_ID_4750,0.0015101632
Route_ID_6018,0.0015095173
Route_ID_6667,0.0015079209
Route_ID_1773,0.0014901257
Route_ID_1896,0.0014884202
Route_ID_6377,0.0014847396
Route_ID_924,0.0014816519
Route_ID_4743,0.0014796398
Route_ID_6584,0.0014752866
Route_ID_162,0.0014689761
Route_ID_9763,0.0014666449
Route_ID_2710,0.0014663552
Route_ID_1653,0.001457249
Route_ID_409,0.0014560494
Route_ID_4053,0.0014458986
Route_ID_1745,0.0014447474
Route_ID_2224,0.0014220885
Route_ID_2505,0.0014197892
Route_ID_300,0.0014165278
Route_ID_1714,0.0014158458
Route_ID_5816,0.001412541
Route_ID_462,0.001406711
Route_ID_4580,0.0013989985
Route_ID_3564,0.0013871358
Route_ID_716,0.0013795804
Route_ID_1078,0.0013789466
Route_ID_2682,0.0013788634
Route_ID_4200,0.0013678039
Route_ID_350,0.001347138
Route_ID_4349,0.0013296317
Route_ID_728,0.0013216415
Route_ID_2525,0.0013196965
Route_ID_4634,0.0012900333
Route_ID_4736,0.0012895702
Route_ID_234,0.0012828539
Route_ID_1147,0.0012820569
Route_ID_826,0.0012242558
Route_ID_1573,0.0010612075
TotalSales,0.0009953999
Route_ID_6210,0.00067766395
Route_ID_9272,0.0006359272
Route_ID_5598,0.000519716
Route_ID_6027,0.0
Route_ID_5959,0.0
Route_ID_6044,0.0
Route_ID_5922,0.0
Route_ID_6038,0.0
Route_ID_5153,0.0
Route_ID_4559,0.0
Route_ID_5946,0.0
Route_ID_9723,0.0
Route_ID_6019,0.0
Route_ID_6029,0.0
Route_ID_5994,0.0
Route_ID_4541,0.0
Route_ID_4534,0.0
Route_ID_6000,0.0
Route_ID_6013,0.0
Route_ID_6065,0.0
Route_ID_5212,0.0
Route_ID_6071,0.0
Route_ID_6214,0.0
Route_ID_4423,0.0
Route_ID_6351,0.0
Route_ID_6337,0.0
Route_ID_4444,0.0
Route_ID_5103,0.0
Route_ID_5107,0.0
Route_ID_6333,0.0
Route_ID_4448,0.0
Route_ID_9674,0.0
Route_ID_6317,0.0
Route_ID_5047,0.0
Route_ID_4465,0.0
Route_ID_6287,0.0
Route_ID_6258,0.0
Route_ID_6189,0.0
Route_ID_9701,0.0
Route_ID_6180,0.0
Route_ID_4484,0.0
Route_ID_5131,0.0
Route_ID_6153,0.0
Route_ID_4493,0.0
Route_ID_4497,0.0
