Feature,Importance
Route_ID_6324,0.0
Route_ID_7584,0.0
Route_ID_7555,0.0
Route_ID_7583,0.0
Route_ID_7582,0.0
Route_ID_7579,0.0
Route_ID_7588,0.0
Route_ID_7421,0.0
Route_ID_7047,0.0
Route_ID_6504,0.0
Route_ID_7311,0.0
Route_ID_6399,0.0
Route_ID_7605,0.0
Route_ID_6378,0.0
Route_ID_6377,0.0
Route_ID_7533,0.0
Route_ID_7334,0.0
Route_ID_7349,0.0
Route_ID_6348,0.0
Route_ID_7598,0.0
Route_ID_979,0.0
Route_ID_980,0.0
Route_ID_984,0.0
Route_ID_989,0.0
Route_ID_5220,0.0
Route_ID_5228,0.0
Route_ID_5253,0.0
Route_ID_5365,0.0
Route_ID_5282,0.0
Route_ID_5318,0.0
Route_ID_5320,0.0
Route_ID_5327,0.0
Route_ID_5711,0.0
Route_ID_5901,0.0
Route_ID_5926,0.0
Route_ID_6013,0.0
Route_ID_5279,0.0
Route_ID_1036,0.0
Route_ID_1041,0.0
Route_ID_1044,0.0
Route_ID_1053,0.0
Route_ID_1062,0.0
Route_ID_1072,0.0
Route_ID_992,0.0
Route_ID_998,0.0
Route_ID_973,0.0
Route_ID_1012,0.0
Route_ID_1024,0.0
Route_ID_1026,0.0
Route_ID_1031,0.0
Route_ID_1032,0.0
Route_ID_5332,0.0
Route_ID_5337,0.0
Route_ID_5339,0.0
Route_ID_1004,0.0
Route_ID_5369,0.0
Route_ID_6910,0.0
Route_ID_6920,0.0
Route_ID_6937,0.0
Route_ID_6941,0.0
Route_ID_6979,0.0
Route_ID_7003,0.0
Route_ID_7025,0.0
Route_ID_5453,0.0
Route_ID_6696,0.0
Route_ID_6733,0.0
Route_ID_6738,0.0
Route_ID_6758,0.0
Route_ID_6783,0.0
Route_ID_6813,0.0
Route_ID_6844,0.0
Route_ID_6901,0.0
Route_ID_7032,0.0
Route_ID_5461,0.0
Route_ID_5508,0.0
Route_ID_5517,0.0
Route_ID_5527,0.0
Route_ID_5379,0.0
Route_ID_5382,0.0
Route_ID_5387,0.0
Route_ID_5422,0.0
Route_ID_7117,0.0
Route_ID_5437,0.0
Route_ID_5441,0.0
Route_ID_1073,0.0
Route_ID_1077,0.0
Route_ID_1085,0.0
Route_ID_5342,0.0
Route_ID_5346,0.0
Route_ID_5359,0.0
Route_ID_5432,0.0
Route_ID_9635,0.0
Route_ID_9680,0.0
Route_ID_9725,0.0
Route_ID_9470,0.0
Route_ID_9500,0.0
Route_ID_9534,0.0
Route_ID_9536,0.0
Route_ID_810,0.0
Route_ID_9555,0.0
Route_ID_9320,0.0
Route_ID_9341,0.0
Route_ID_9343,0.0
Route_ID_9352,0.0
Route_ID_9366,0.0
Route_ID_9381,0.0
Route_ID_9401,0.0
Route_ID_9547,0.0
Route_ID_8505,0.0
Route_ID_8528,0.0
Route_ID_8293,0.0
Route_ID_8302,0.0
Route_ID_8334,0.0
Route_ID_8337,0.0
Route_ID_8338,0.0
Route_ID_8361,0.0
Route_ID_9622,0.0
Route_ID_8225,0.0
Route_ID_8233,0.0
Route_ID_8235,0.0
Route_ID_8258,0.0
Route_ID_8281,0.0
Route_ID_9577,0.0
Route_ID_9582,0.0
Route_ID_9594,0.0
Route_ID_8162,0.0
Route_ID_293,0.0
Route_ID_343,0.0
Route_ID_403,0.0
Route_ID_117,0.0
Route_ID_118,0.0
Route_ID_128,0.0
Route_ID_135,0.0
Route_ID_141,0.0
Route_ID_9410,0.0
Route_ID_159,0.0
Route_ID_8608,0.0
Route_ID_8613,0.0
Route_ID_8617,0.0
Route_ID_8619,0.0
Route_ID_8621,0.0
Route_ID_8636,0.0
Route_ID_8649,0.0
Route_ID_156,0.0
Route_ID_82,0.0
Route_ID_110,0.0
Route_ID_9309,0.0
Route_ID_9316,0.0
Route_ID_9318,0.0
Route_ID_9319,0.0
Route_ID_464,0.0
Route_ID_478,0.0
Route_ID_215,0.0
Route_ID_505,0.0
Route_ID_529,0.0
Route_ID_533,0.0
Route_ID_540,0.0
Route_ID_165,0.0
Route_ID_167,0.0
Route_ID_178,0.0
Route_ID_197,0.0
Route_ID_485,0.0
Route_ID_570,0.0
Route_ID_624,0.0
Route_ID_699,0.0
Route_ID_7635,0.0
Route_ID_7638,0.0
Route_ID_7685,0.0
Route_ID_7689,0.0
Route_ID_7708,0.0
Route_ID_8461,0.0
Route_ID_562,0.0
Route_ID_567,0.0
Route_ID_8075,0.0
Route_ID_8084,0.0
Route_ID_8100,0.0
Route_ID_8104,0.0
Route_ID_8105,0.0
Route_ID_8111,0.0
Route_ID_7724,0.0
Route_ID_7188,0.0
Route_ID_7230,0.0
Route_ID_7247,0.0
Route_ID_7309,0.0
Route_ID_838,0.0
Route_ID_839,0.0
Route_ID_840,0.0
Route_ID_857,0.0
Route_ID_568,0.0
Route_ID_876,0.0
