Feature,Importance
Route_ID_559,0.0326227
Origin_Type_MX Amigos y Familia,0.030532964
Destination_Type_MX Amigos y Familia,0.023129603
Route_ID_8755,0.021455178
Route_ID_533,0.021441553
Origin_Type_Playa,0.021209408
Destination_Type_Playa,0.020269047
Route_ID_1161,0.019960137
Route_ID_3145,0.017573847
Destination_Type_Ciudad Fronteriza,0.016772801
Capacity,0.016531263
Route_ID_1773,0.016242044
Destination_Type_Ciudad Principal,0.016218346
Route_ID_2280,0.015920341
Origin_Type_Ciudad Principal,0.015091355
Route_ID_1232,0.014956609
Route_ID_534,0.0139142275
Route_ID_690,0.013753641
Route_ID_2479,0.012151852
Route_ID_2133,0.011837598
Route_ID_1210,0.011697507
Route_ID_1276,0.011431376
Duration,0.010868485
Route_ID_3077,0.010231288
Route_ID_362,0.009158849
Origin_Type_Ciudad Fronteriza,0.008860665
Route_ID_345,0.0085528325
Destination_Type_Ecoturismo,0.008437967
Route_ID_491,0.008345701
Route_ID_3834,0.008068436
Route_ID_3588,0.0080369385
Route_ID_125,0.00778853
Route_ID_1504,0.0066609583
Route_ID_2979,0.006621789
Route_ID_1874,0.0065821307
Route_ID_1047,0.006443888
Route_ID_650,0.0063256975
Route_ID_1756,0.0060742265
Route_ID_124,0.005999561
Route_ID_2053,0.005460323
Route_ID_6007,0.0052945777
Route_ID_634,0.005261061
Route_ID_2692,0.004990637
Route_ID_1664,0.0047663855
Bookings,0.0047396873
Route_ID_106,0.0046206713
Route_ID_8650,0.0045811795
Route_ID_3216,0.00438511
Route_ID_3722,0.0041351337
Route_ID_2025,0.0040324912
Route_ID_3121,0.0039783963
Route_ID_2161,0.0039543416
Origin_Type_Ecoturismo,0.0038282902
Route_ID_755,0.003827179
Route_ID_2313,0.0037755845
Route_ID_3349,0.003665094
Route_ID_910,0.0035950067
Route_ID_501,0.0035397527
Route_ID_3679,0.0035068255
Route_ID_2717,0.0035007375
Route_ID_1252,0.0034389007
Route_ID_1199,0.003385697
Route_ID_57,0.003359893
Route_ID_3155,0.0031515865
Route_ID_6407,0.0030200703
Route_ID_3953,0.002993405
Route_ID_5049,0.0029916319
Route_ID_1800,0.0029577538
Route_ID_1924,0.0029139249
Route_ID_4236,0.0028835349
Route_ID_1165,0.0028425062
Route_ID_995,0.0028341652
Route_ID_2257,0.0027550182
Route_ID_3304,0.0026989337
Route_ID_7597,0.0026605735
Route_ID_821,0.0026590037
Route_ID_594,0.002615023
Route_ID_1880,0.0025225035
Route_ID_4218,0.0024872897
Route_ID_706,0.0024704335
Route_ID_5175,0.0024690458
Route_ID_3307,0.0024437883
Route_ID_1234,0.0024319538
Route_ID_440,0.002425971
Route_ID_798,0.0024070598
Route_ID_2648,0.0024007964
Route_ID_812,0.0023251288
Route_ID_621,0.0023053254
Route_ID_5757,0.0022727444
Route_ID_373,0.0022492493
Route_ID_383,0.0022405768
Route_ID_4611,0.0022389134
Route_ID_258,0.0021929394
Route_ID_3577,0.002169093
Route_ID_3281,0.0021616612
Route_ID_1017,0.0021525442
Route_ID_2844,0.0021277342
Route_ID_4035,0.002050501
Route_ID_147,0.002048766
Route_ID_2178,0.0020406288
Route_ID_2846,0.0020310897
Route_ID_473,0.0019872526
Route_ID_2292,0.0019449494
Route_ID_8980,0.0019366806
Route_ID_3167,0.0019277137
Route_ID_2798,0.0019173959
Route_ID_4617,0.0019061295
Route_ID_883,0.0018860338
Route_ID_1618,0.0018749629
Route_ID_1720,0.0018638164
Route_ID_2136,0.0018590604
Route_ID_1316,0.0018451606
Route_ID_1659,0.0018409708
Route_ID_2509,0.0018196617
Route_ID_2246,0.0018144682
Route_ID_2244,0.0017994174
Route_ID_6859,0.0017717785
Route_ID_1008,0.0017640184
Route_ID_618,0.0017497062
Route_ID_2650,0.0017204034
Route_ID_286,0.0017203672
Route_ID_266,0.0016790122
Route_ID_1402,0.0016784181
Route_ID_4401,0.0016645326
Route_ID_3921,0.0016637897
Route_ID_316,0.00166146
Route_ID_1623,0.0016599735
Route_ID_3541,0.0016112033
Route_ID_397,0.0016042388
Route_ID_4477,0.0015992735
Route_ID_1998,0.0015661542
Route_ID_970,0.0015366256
Route_ID_1697,0.0015061868
Route_ID_1448,0.0015054148
Route_ID_3418,0.0014984261
Route_ID_1851,0.0014953408
Route_ID_2013,0.0014644123
Route_ID_9840,0.0014612812
Route_ID_2619,0.0014384865
Route_ID_453,0.001430195
Route_ID_633,0.001381641
Route_ID_1131,0.0013540803
Route_ID_294,0.0013506071
Route_ID_4510,0.0013322693
Route_ID_1279,0.0013296937
Route_ID_5341,0.0013257121
Route_ID_193,0.0013194666
Route_ID_1023,0.0013067224
Route_ID_999,0.0013035733
Route_ID_544,0.0012593528
Route_ID_2128,0.0012558702
Route_ID_4181,0.0012477608
Route_ID_2569,0.0012346772
Route_ID_4557,0.0012308967
Route_ID_759,0.0012240383
Route_ID_1624,0.0012182118
Route_ID_1872,0.0012095873
Route_ID_934,0.0011975766
Route_ID_626,0.0011922529
Route_ID_2689,0.001190408
Route_ID_178,0.0011881308
Route_ID_3356,0.0011866813
Route_ID_4811,0.0011601157
Route_ID_3800,0.0011496132
Route_ID_3025,0.0011404585
Route_ID_556,0.001124066
Route_ID_1450,0.0011208312
Route_ID_1754,0.0011081084
Route_ID_6803,0.0011050742
Route_ID_3982,0.0011042281
Route_ID_993,0.0011009023
Route_ID_3780,0.0010818501
Route_ID_771,0.001081088
Route_ID_9463,0.0010683351
Route_ID_1557,0.001063555
Route_ID_1887,0.0010601877
Route_ID_105,0.001058131
Route_ID_4079,0.0010534902
Route_ID_2492,0.0010520669
Route_ID_1587,0.0010512813
Route_ID_1149,0.0010493237
Route_ID_1363,0.0010492962
Route_ID_220,0.0010442
Route_ID_1523,0.0010441769
Route_ID_2969,0.0010416575
Route_ID_590,0.0010356129
Route_ID_80,0.0010159743
Route_ID_1578,0.0010156088
Route_ID_2051,0.0010117645
Route_ID_3115,0.0010110004
Route_ID_197,0.0010083496
Route_ID_1621,0.0010074046
Route_ID_720,0.0010065199
Route_ID_1341,0.0010004548
Route_ID_2208,0.0009994248
Route_ID_1051,0.0009910555
Route_ID_5451,0.00096549926
Route_ID_668,0.0009608377
Route_ID_9404,0.000955879
Route_ID_6233,0.0009253818
Route_ID_1538,0.0009191832
Route_ID_1471,0.00091471826
Route_ID_3311,0.0009054545
Route_ID_2701,0.00090316276
Route_ID_2616,0.00090077595
Route_ID_2185,0.00089889707
Route_ID_3504,0.00089753646
Route_ID_3775,0.00089581654
Route_ID_1090,0.0008956276
Route_ID_6368,0.00089383894
Route_ID_5903,0.0008927694
Route_ID_557,0.00088929175
Route_ID_1313,0.0008865122
Route_ID_1142,0.0008828519
Route_ID_5984,0.00088277925
Route_ID_3372,0.00088079576
Route_ID_2096,0.0008706602
Route_ID_4259,0.00087056676
Route_ID_6363,0.0008623322
Route_ID_4910,0.00086140214
Route_ID_773,0.00085680955
Route_ID_260,0.00085361407
Route_ID_4304,0.0008527083
Route_ID_287,0.0008471153
Route_ID_1853,0.0008457144
Route_ID_758,0.0008369954
Route_ID_3769,0.0008361136
Route_ID_2048,0.00082791067
Route_ID_994,0.0008260698
Route_ID_1789,0.00082559924
Route_ID_4027,0.00082457
Route_ID_925,0.0008243986
Route_ID_2942,0.00081825093
Route_ID_249,0.00081002095
Route_ID_5092,0.0008081745
Route_ID_4066,0.00080776494
Route_ID_1948,0.0008077548
Route_ID_4345,0.0008069419
Route_ID_4069,0.00080320635
Route_ID_5865,0.0007985778
Route_ID_1409,0.0007980589
Route_ID_1562,0.0007941168
Route_ID_46,0.00079190824
Route_ID_4134,0.0007889486
Route_ID_8079,0.0007868898
Route_ID_2241,0.0007771216
Route_ID_1890,0.0007761009
Route_ID_4799,0.0007751211
Route_ID_30,0.0007582244
Route_ID_6446,0.0007563033
Route_ID_2720,0.0007531374
Route_ID_4462,0.0007500678
Route_ID_2564,0.0007489829
Route_ID_1757,0.0007482046
Route_ID_3507,0.0007471657
Route_ID_2949,0.0007457272
Route_ID_1682,0.000742195
Route_ID_241,0.0007418134
Route_ID_2107,0.0007408947
Route_ID_2200,0.00073285244
Route_ID_2290,0.000732802
Route_ID_9667,0.0007263555
Route_ID_512,0.0007167002
Route_ID_8219,0.00071485236
Route_ID_3677,0.0007128475
Route_ID_8114,0.0007126447
Route_ID_13,0.0007088437
Route_ID_5564,0.0007069192
Route_ID_1379,0.00070678693
Route_ID_6069,0.0007064217
Route_ID_9644,0.00070409605
Route_ID_8075,0.0007027912
Route_ID_310,0.00069873023
Route_ID_5037,0.00069864717
Route_ID_1962,0.00069737626
Route_ID_5911,0.00069519813
Route_ID_2567,0.00069270516
Route_ID_86,0.00068877934
Route_ID_3144,0.0006881539
Route_ID_2804,0.00068788556
Route_ID_2162,0.00068785914
Route_ID_1127,0.00068700797
Route_ID_1053,0.00068695814
Route_ID_2643,0.0006857795
Route_ID_2581,0.0006839141
Route_ID_1372,0.00067879516
Route_ID_8529,0.0006751249
Route_ID_4157,0.0006724306
Route_ID_3221,0.000671768
Route_ID_778,0.0006706172
Route_ID_1066,0.00066807633
Route_ID_1763,0.000665199
Route_ID_3909,0.00065825065
Route_ID_2127,0.000656707
Route_ID_404,0.0006565632
Route_ID_3882,0.00065613165
Route_ID_1042,0.00065279705
Route_ID_613,0.00065196835
Route_ID_863,0.0006476695
Route_ID_415,0.0006460076
Route_ID_478,0.0006434351
Route_ID_5882,0.00064321235
Route_ID_1801,0.0006406346
Route_ID_2812,0.0006399674
Route_ID_3093,0.0006379708
Route_ID_569,0.00063566514
Route_ID_7695,0.0006311641
Route_ID_7412,0.0006270063
Route_ID_1774,0.0006239235
Route_ID_2986,0.0006222773
Route_ID_1089,0.0006185044
Route_ID_1400,0.00061575783
Route_ID_1810,0.00060234143
Route_ID_2168,0.00060173386
Route_ID_3379,0.0006005344
Route_ID_6414,0.00059903646
Route_ID_5005,0.00059778965
Route_ID_2985,0.0005948874
Route_ID_1657,0.0005888884
Route_ID_3830,0.0005887379
Route_ID_1794,0.000580719
Route_ID_689,0.0005799649
Route_ID_3218,0.0005774885
Route_ID_972,0.0005733687
Route_ID_377,0.0005702291
Route_ID_3603,0.00056667806
Route_ID_6913,0.0005659571
Route_ID_6837,0.00056451897
Route_ID_3690,0.0005622569
Route_ID_339,0.00055893755
Route_ID_3946,0.00055484386
Route_ID_3189,0.0005535008
Route_ID_6267,0.000550869
Route_ID_5465,0.0005490649
Route_ID_2550,0.0005463094
Route_ID_761,0.00054498506
Route_ID_74,0.0005426089
Route_ID_654,0.0005415027
Route_ID_3566,0.00054029276
Route_ID_8495,0.0005368964
Route_ID_4986,0.0005363798
